"kelime","anlam"
"hikmet","amaç, gaye"
"huzura çıkma","yüksek bir makama çıkma"
"icabı","gereği"
"ifa","bir görevi yerine getirme"
"ilâ-yı kelimetullah","Allah’ın ismini, dâvâsını yüceltme, yayma"
"inayet","lütuf, yardım, bağış"
"İsparit/İsparit nahiyesi","İsparit bucağı"
"istikbal","gelecek"
"izhar-ı acz","âcizliğini ortaya koyma"
"izzet","itibar, şeref"
"izzet-i ilmiye","ilmin izzet ve şerefi"
"kader-i İlâhî","Allah’ın meydana gelecek hadiseleri olmadan önce takdir etmesi, plânlaması"
"kaza","ilçe"
"levazımat","gerekli olan şeyler"
"mahiyet","nitelik, özellik, iç yüz"
"medrese","din ilimlerinin ders verildiği eğitim kurumu"
"meziyet","üstün özellik"
"Molla Said","Bediüzzaman Said Nursî"
"muazzam","çok büyük"
"muhabbet","sevgi"
"nahiye","bucak"
"nefs","kişinin kendisi"
"peder ve valide","anne ve baba"
"sevk etme","yönlendirme, yöneltme"
"sılaya gelme","evine gelme; evini ziyaret etme"
"şevk","istek ve arzu"
"tâciz","rahatsız etme, sıkıntı verme"
"tahakküm","hakimiyet ve kontrol altına alma"
"tahsil","ilim öğrenme, öğrenim"
"tekâmül etme","ilerleme, olgunlaşma"
"tetkik","inceleme, araştırma"
"tezahür etme","belirme, görünme, ortaya çıkma"
"vilâyet","il"
"ahali","halk"
"beyan etme","açıklama"
"birader","erkek kardeş"
"cesîm","çok büyük"
"deruhte etme","üstlenme"
"düstur","kâide, kural"
"eser-i minnet","minnet eseri; kişiyi minnet altında bırakacak davranış ve uygulama"
"fihriste","indeks, özet"
"hasbeten lillâh","Allah rızası için"
"hasebiyle","dolayısıyla"
"haşiye","dipnot, açıklayıcı not"
"hikmet","sebep, ince sır"
"hizmet-i imaniye","iman hakikatlerini muhtaç insanlara ulaştırma hizmeti"
"hususiyet","özellik"
"iaşe","besleme, yedirip içirme"
"icazet","medrese eğitim sisteminde eğitimini tamamlayan bir kişinin eğitim verebileceğine dair verilen izin belgesi, diploma"
"icmâlî","özet"
"ifa etme","yerine getirme"
"iktidar","kuvvet; maddî imkân"
"istikbal","gelecek"
"kat’iyen","kesin olarak"
"kemâl-i ihlâs","tam bir ihlâs; sadece Allah rızâsını gözeterek hizmet etme"
"kudsî","mukaddes, kutsal"
"Küçük Said","Bediüzzaman Said Nursî"
"levazımat","gerekli olan şeyler"
"meccanen","ücretsiz; karşılıksız"
"medrese teşkilâtı","din ilimlerinin ders verildiği eğitim kurumlarının yapılanması, genel yapısı"
"medrese","din ilimlerinin ders verildiği eğitim kurumu"
"Molla Said","Bediüzzaman Said Nursî"
"mukabil","karşılık"
"müderris","medresede ders veren âlim"
"rahmet-i İlâhî","Allah’ın rahmeti, şefkat ve merhameti"
"sadaka","Allah rızası için ihtiyaç sahibi kişilere yapılan yardım"
"Said","Bediüzzaman Said Nursî"
"sair","diğer, başka"
"suret","biçim, şekil"
"talebe","öğrenci"
"talep etme","isteme"
"tekye","tarikat ehlinin bulunduğu ve ibadet ettiği yer, dergâh"
"temin etme","sağlama, elde etme"
"uhrevî","âhiretle ilgili, âhirete dair"
"Aleyhissalatü Vesselâm","Allah’ın salât ve selâmı onun üzerine olsun"
"allâme-i asır","yüzyılın en büyük alimi"
"bilâhere","daha sonra"
"ehemmiyet","önem"
"feyiz","ilim, irfan, mânevî gıda"
"hakikat","gerçek, doğru"
"haşiye","dipnot, açıklayıcı not"
"hazerât","hazretler, yüce zâtlar (saygı maksadıyla kullanılan bir ifadedir)"
"Hazret-i Resul-ü Ekrem","Allah’ın en şerefli ve değerli elçisi olan Hz. Muhammed (a.s.m.)"
"icap eden","gereken"
"icra-yı tedris","ders verme, eğitme faaliyeti"
"ilm-i Kur’ân","Kur’ân ilmi"
"izzet","itibar, şeref"
"kâinat","evren, bütün varlıklar"
"kat’iyen","kesin olarak"
"mazhar olma","büyük bir nimete erişme"
"medrese","din ilimlerinin ders verildiği eğitim kurumu"
"Molla Said","Bediüzzaman Said Nursî"
"müderris","medrese hocası, âlimi"
"nahiye","bucak"
"peder","baba"
"Peygamberân-ı İzam","Büyük peygamberler"
"refakat","arkadaşlık, beraberlik"
"sabâvet","çocukluk"
"Sırat köprüsü","Cehennem üzerine kurulu olan ve Cennete girmek için üzerinden geçilmesi gereken köprü"
"sual","soru"
"şevk","şiddetli istek, arzu"
"tahsil yapma","eğitim alma"
"tahsil-i ilim","ilim tahsili, eğitim"
"talim etme","öğretme, eğitme"
"tarihçe-i hayat","hayat hikayesi, biyografi"
"tebdil-i hava","hava değişimi"
"tebşîr","müjdeleme, müjde"
"tenezzül etmeme","değer vermeme"
"tezahür etme","belirme, görünme, ortaya çıkma"
"ümmet","Hz. Peygambere inanıp onun yolundan giden mü’minler"
"bilâhare","daha sonra"
"celb etme","çekme"
"ehl-i iman","Allah’a inananlar, mü’minler"
"ehl-i siyaset","siyasetle uğraşanlar"
"fıtraten","yaratılış itibarıyla"
"gaybî","bilinmeyen, gayb âlemine ait"
"hakikat","gerçek, doğru"
"hakikî","asıl, gerçek"
"haşiye","dipnot, açıklayıcı not"
"hükûmet","idare, yönetim"
"icad ve teceddüd fikri","yeni çalışmalar ve eserler vücuda getirme; yenilik arayışında olma düşüncesi"
"ifsad","bozma, fesada uğratma"
"ikmal-i nüsah","belirlenmiş kitap ve dersleri okuyup tamamlama"
"ilm-i imân","iman hakikatlerini ve bu hakikatlere nasıl ulaşılacağını insanlara öğreten ilim"
"ilm-i kelâm","kelâm ilmi; iman hakikatlerini ispat eden ve açıklayan bilim dalı"
"istirham","merhamet isteme; bir talebi dile getirme"
"İzhar","Arapça gramer eğitiminde okutulan bir bölüm"
"komite","kötü bir maksat için toplanmış gizli cemiyet"
"Kur’anî","Kur’an’dan alınan"
"lâzım gelen","gereken"
"mâkul","akla uygun"
"mebâdi","başlangıç eğitimi, ilk hazırlık dersleri"
"medrese","din ilimlerinin ders verildiği eğitim kurumu"
"mevcut","var"
"Molla Said","Bediüzzaman Said Nursî"
"muktedir","gücü yeten, yapabilen"
"muvaffak olmak","başarılı olmak"
"muvafık","uygun"
"mücevherat","mücevherler"
"müştak","arzulu, çok istekli"
"mütebaki","geri kalan kısım"
"müteşekkil","meydana gelen, oluşan"
"Nahiv","Arapça cümle bilgisi"
"nazar-ı dikkat","dikkat içeren bakış"
"neşretme","yayınlama ve insanlara ulaştırma"
"nezdinde","yanında, gözetiminde"
"nihayet","son, sonunda"
"Nurlar","Risale-i Nur’daki konular"
"nüsha","kopya; çok sayıdaki eserlerden her birisi"
"Said","Bediüzzaman Said Nursî"
"Sarf","Arapça gramer, kelime çeşitlerini ve türevlerini inceleyen ilim"
"sual etme","sorma"
"Şarkî Anadolu","Doğu Anadolu"
"tab’","tabiat, karakter"
"tâbi","bağlı"
"tahsil","ilim öğrenme, öğrenim"
"takviye","güçlendirme"
"teceddüd","yenilenme, yenilik"
"tederrüs etme","ders alma, eğitim görme"
"tefsir","açıklama, yorum; Kur’ân-ı Kerimi mânâ bakımından açıklayan, yorumlayan kitap"
"telif","yazma, kaleme alma"
"tetkik","inceleme, araştırma"
"usûl","yöntem, tarz"
"usul-ü tedris","eğitim usulü"
"vilâyet","il"
"vücuda getirmek","var etmek, meydana getirmek"
"zira","çünkü"
"zuhur etme","görünme, ortaya çıkma"
"alâkadar","alâkalı, ilgili"
"alelusul","usûl üzere; belli bir usûl ve metoda uyggun olarak"
"âlem-i İslâm","İslâm dünyası"
"Cemü’l-Cevâmi","Tacüddin es-Subkî’nin (ö.1370) yazdığı fıkhın esaslarına dair bir eserdir"
"cereyan","hareket, akım"
"dalâlet","hak yoldan ayrılma, sapkınlık"
"Elhamdü lillâhi Rabbi’l-Alemîn","hamd ve şükür âlemlerin Rabbi olan Allah’a mahsustur"
"fecr-i sâdık","gerçek aydınlık, sabaha karşı doğu ufkunda güneş doğmadan önce yayılan aydınlık"
"fünun","fenler, bilimler"
"hâşiye","dipnot, açıklayıcı not"
"hayat-ı zahiri","asıl, görünürdeki hayat"
"hülâsa","özet"
"İbnü’l-Hacer","İbn Hacer el-Heysemî’nin (ö.1567) fıkıh esasları üzerine kaleme aldığı eseri"
"ikmâl","tamamlama"
"izn-i İlâhi","Allah’ın izni"
"küfr-ü mutlak","tam bir küfür, inkâr ve inançsızlık"
"lehinde","yanında, paralelinde"
"mektep","okul"
"muvafık","uygun"
"mütalâa etme","inceleme; bir konu üzerinde araştırma yaparak değerlendirmelerde bulunma"
"saadet","mutluluk"
"sual","soru"
"suret","biçim, şekil"
"şerh","izah, açıklama"
"tab’","tabiat, mizaç"
"tahsil","ilim öğrenme, öğrenim"
"tefrik etme","ayırma"
"tereddüt","şüphe"
"ulûm","ilimler"
"zarfında","içinde"
"zayi etmek","kaybetmek"
"zübde","en seçkin kısım, öz"
"ahali","halk"
"dâhi","son derece zeki kimse; dehâ ve hikmet sahibi"
"edip","edebiyatçı"
"evvelâ","ilk olarak"
"feyz","bir kimsenin rûhaniyetinden veya ilminden faydalanma, nasiplenme"
"hamletme","yükleme"
"havf","korku"
"hükema-yı İşrâkıyyun","bilginin kaynağının mânevî aydınlanma, sezgi ve ilham olduğu görüşünü savunan İslâm filozofları"
"ittibaen","tâbi olarak, uyarak"
"kaide","kural, prensip"
"kast","bilerek ve isteyerek yapma, maksat"
"keramet","Allah'ın bir ikramı olarak, Onun sevgili kullarında görünen olağanüstü şey"
"kubbe-i saadet","mutluluk kubbesi; büyük ve manevî derecesi yüksek bir zâtın kabrinin ve türbesinin bulunduğu yer"
"küşâyiş-i fikr","fikir ve düşüncenin berraklaşması"
"mazhar olma","erişme, nail olma"
"meslek","takip edilen yöntem, usul"
"mucibince","gereğince"
"mülâkat etme","görüşme"
"mümtaz","seçkin"
"müşarûn-ileyh","kendisine işaret edilen; adı anılan"
"nadir","çok az, ender"
"nazariye","teori"
"nokta-i nazar","bakış noktası, görüş açısı"
"riayet etme","uyma, gözetme"
"riyâzet","gelip geçici şeylerden nefsi çekerek kanaat içinde yaşama; ilim, ibadet ve fikirle meşgul olma"
"salisen","üçüncü olarak"
"saniyen","ikinci olarak"
"sima","yüz; kişi"
"sülûk etmek","yönelmek, yola girmek"
"tahammül etme","katlanma, yüklenme, dayanma"
"tasavvuf","kişinin kalbini dünya ilgilerinden kesip gönlünü Allah sevgisine bağlaması, tarikat ehli olma"
"tedric","derece derece ilerleme, aşamalı olarak hareket etme"
"ulema","âlimler"
"Ulema-yı İşrâkıyyun","bilginin kaynağının mânevî aydınlanma, sezgi ve ilham olduğu görüşünü savunan âlimler"
"vücud","beden"
"zühd","Allah korkusuyla günâhlardan kaçınıp kendini ibadete verme"
"birader","kardeş"
"bittabi","tabîî olarak, tabiatıyla"
"Câmi/Molla Câmi","Osmanlı dönemi medreselerinde Arapça cümle yapısını öğretmek amacıyla “kâfiye” kitabının Molla Câmi tarafından yazılan şerhi"
"cereyan etme","gerçekleşme"
"cevaben","cevap olarak"
"evvel","önce"
"ikmâl-i nüsah","çeşitli ilimlerle ilgili te’lif edilmiş olan belirli eserlerin okumasını tamamlama"
"kifayet-i ilmiye","ilmî yeterlilik"
"kisve-i ilmiye","âlimler tarfından giyilen ve ilmî dereceyi sembolize eden kıyafet"
"medrese","din ilimlerinin ders verildiği eğitim kurumu"
"Molla Said","Bediüzzaman Said Nursî"
"muhavere","karşılıklı konuşma"
"muhterem","hürmete lâyık, saygıdeğer"
"müderris","medresede ders verip öğrenci yetiştiren din âlimi"
"nezdinde","yanında"
"nihayet","sonunda"
"sinn-i bülûğ","ergenlik yaşı"
"Süyûtî","Osmanlı dönemi medreselerinde okutulan tefsir metodu ile ilgili imam Suyûtî’nin “el-itkân fî ulûmi’l-Kur’ân” adlı eseri"
"Şerh-i Şemsî","Kutbeddin-i Razî tarafından telif edilmiştir ve mantık ilmine dairdir"
"taaccüp","hayret etme, şaşırma"
"tahayyürde kalma","şaşkınlık içinde kalma"
"üstad","bir ilim ve san’at alanında bilgi ve söz sahibi olan âlim"
"vâsıl olma","ulaşma, kavuşma"
"bilâ-tereddüd","tereddüd etmeden"
"bilâ-tevakkuf","duraklamadan"
"Cem’ü’l-Cevâmi’","Tacüddin es-Subkî’nin (ö.1370) yazdığı fıkhın esaslarına dair bir eserdir"
"fazilet","üstünlük, mânevî değer, erdem"
"fazl","üstünlük"
"hakikat","gerçek, doğru"
"hakikat-i mahz","bütün yönleriyle hakikat ve gerçek olan"
"harikulâde","olağanüstü, benzeri bulunmayan"
"hıfz","ezber, ezberleme"
"ifrat","çok ileri seviye"
"intihap etme","seçme"
"iştigal etme","meşgul olma, uğraşma"
"kelâm","ifade, söz"
"kesr-i nefis","nefsi kırma, nefsi düşürme"
"ketmetme","gizleme, saklama"
"medrese","din ilimlerinin ders verildiği eğitim kurumu"
"methetme","övme"
"Molla Said","Bediüzzaman Said Nursî"
"muhavere","karşılıklı konuşma"
"muhterem","hürmete lâyık, saygıdeğer"
"nam","ad"
"Said","Bediüzzaman Said Nursî"
"sena etme","övme"
"sual","soru"
"şüyû bulma","yayılma"
"talebe","öğrenci"
"tecemmu","bir arada bulunma, toplanma"
"ulema","âlimler"
"üstad","hoca, bir ilim alanında bilgi ve söz sahibi olan, talebe yetiştiren âlim"
"ahali","halk"
"bertaraf olmak","ortadan kalkmak"
"bilhassa","özellikle"
"binaenaleyh","bundan dolayı"
"ehl-i ilm","âlimler"
"fevkalâde","olağanüstü"
"fıtraten","yaratılış itibarıyla"
"gıybet","başkalarının arkasından hoşlanmayacağı şekilde konuşma, çekiştirme"
"haberdar olma","haber alma, işitme"
"hanedan","belli ve büyük soya dahil olanlardan meydana gelen soy ağacı"
"haysiyet","itibar, şeref"
"ihtar etme","hatırlatma, ikaz"
"ihtilâf","ayrılık, uyuşmazlık"
"ihtiram etme","saygı gösterme"
"ilmen","ilim yönünden"
"iskât etme","susturma"
"kabil-i hitap","muhatap alınabilen"
"kuvve-i bedeniye","bedene ait kuvvet"
"mağlup etme","yenme"
"meslek","takip edilen yöntem, hareket tarzı"
"mevki","konum"
"Molla Said","Bediüzzaman Said Nursî"
"muarız","karşı koyan, karşıt"
"muhabbet","sevgi"
"muhafaza","koruma"
"mutasarrıf","Tanzimat’tan sonra Osmanlı yönetim şeklinde Osmanlı yöneticisine verilen ad, sancak Valisi"
"muvafık","uygun"
"nazar","bakış açısı"
"nefyetmek","sürgüne göndermek"
"nihayet","sonunda"
"Saidü’l-Meşhur","Meşhur Said; Bediüzzaman Said Nursî"
"tahammülsüz olmak","katlanamamak"
"tebliğ","bildirme, bir gelişmeyle ilgili bilgi verme"
"telef edilme","zarar görme"
"temin","sağlama"
"vaziyet","durum"
"veliyyullah","Allah’ın velisi, dostu"
"yâd edilme","anılma"
"ahali","halk"
"ahali nazarında","halkın gözünde"
"bilâhare","daha sonra"
"bilhassa","özellikle"
"esassız","temelsiz"
"evsâf","vasıflar, nitelikler, özellikler"
"hakikat","gerçek, doğru"
"hasım","düşman"
"hususat","hususlar, konular"
"icabet etme","cevap verme, kabul etme"
"ilzam etme","susturma, cevap veremez hâle getirme"
"infirad eden","benzeri bulunmayan, özellikleriyle tek ve ender olan"
"işâada bulunma","etrafa yayma, duyurma"
"itâb","azarlama, cezalandırma"
"kabil-i hitap","muhatap alınabilen"
"kazaen","kaza ile, elde olmayarak"
"mağlûp düşen","yenilen"
"Molla Said","Bediüzzaman Said Nursî"
"muarız","karşı koyan, karşıt"
"mücadele-i ilmiye","ilmî mücadele"
"müşkül","zor"
"mütenevvi","çeşitli"
"nâs","insanlar"
"nefyetmek","sürgüne göndermek"
"posteki","koyun veya keçi postu"
"sual","soru"
"târiz","sözle dokundurma, eleştirme"
"tecessüs ettirme","gizlice takip ettirme"
"tertip etme","hazırlama, düzenleme"
"ulema","âlimler"
"umum","hepsi"
"vâkıf olan","haberi olan"
"veçhile","yüzünden, sebebiyle"
"vird-i şerif","sürekli okunarak tekrar edilen duâ ve zikirler"
"vukuat","vâkıalar, olaylar"
"zâhir","dış görünüşe göre hükmeden, ilmî meselelerin hakikatlerine ulaşamamış olan"
"Aşere-i Mübeşşere","Peygamberimizin (a s m ) hayatta iken Cennet ile müjdelediği on Sahabi"
"Bâbü’s-Sin","Sözlük ve lügatlerde “sin” harfinin bulunduğu bölüm, sin maddesi"
"bilâhare","daha sonra"
"binaen","-dayanarak"
"birader","kardeş"
"civar","komşu, çevre"
"cumhuriyetperverlik","cumhuriyetçilik"
"fevkalâde","olağanüstü, çok güzel"
"hakikat-i adalet","adaletin hakikati, gerçek adalet"
"halife","Fahr-i Kâinat (a.s.m.) Efendimizin vekili olarak Müslümanların başkanlığını yapan ve İslâmiyeti korumak ve yaşatmakla görevli olan zât"
"haşiye","dipnot, açıklayıcı not"
"hayat-ı içtimaiye","sosyal hayat"
"hıfz etmek","ezberlemek"
"hitaben","hitap ederek, seslenerek"
"Hulefâ-i Râşidîn","Raşid halifeler, dört büyük halife; Hz. Ebubekir, Hz. Ömer, Hz. Osman, Hz. Ali"
"hürriyet-i şer’iye","şer’î hürriyet, yani İslâmın insanlara sunduğu ve sağladığı gerçek özgürlük"
"icabet etme","cevap verme, kabul etme"
"kubbe","yarım küre biçiminde olan ve yapıyı üstten örten dam"
"malikiyet","sahiplik"
"mânâ-yı dindar","dinî mânâ, İslâmın öngördüğü anlam"
"mezkûr","anılan, sözü geçen"
"muavenet etme","yardımda bulunma"
"mükâfaten","ödül olarak"
"müşahede etme","gözlemleme"
"reis","başkan"
"reis-i cumhur","Cumhurbaşkanı"
"sahabe-i kirâm","cömertlik ve şeref sahibi sahabeler; Peygamberimizi (a.s.m.) dünya gözüyle görüp onun yolundan gidenler"
"Sıddık-ı Ekber","Hz. Peygambere bağlılıkta en ileride olan, Hz. Ebûbekir"
"şüyû bulma","yayılma"
"tarihçe-i hayat","hayat hikayesi, biyografi"
"vazifeşinaslık","vazifesini, işini dikkatli yapma"
"vukuat","vâkıalar, olaylar"
"vücuda getirmek","meydana getirmek, ortaya koymak"
"emr-i mâruf","iyiliği emretme"
"hidayete getirme","doğru ve hak olan İslâma çağırma, İslâmın kurallarını uygulamaya davet etme"
"hiddetlenme","öfkelenme"
"ilzam","susturma, cevap veremez hâle getirme"
"istirahat etme","dinlenme"
"izhar etme","açığa çıkarma, gösterme"
"kat’iyen","kesin olarak"
"kıyam etme","ayağa kalkma"
"mavzer tüfeği","atış hızı dakikada ortalama altı mermi olan bir tüfek türü"
"mevki","yer, bölge"
"Molla Said/Said","Bediüzzaman Said Nursî"
"muhavere","karşılıklı konuşma"
"müdavim olma","bir işte sürekli olarak çalışma ve devam ettirme"
"nazar-ı dikkati celbetme","dikkat çekme"
"reis","lider"
"tarik-i hidayet","hidâyet yolu, Allah’ın emrettiği kuralların uygulanması"
"tedarik yapma","hazırlanma"
"ulema","âlimler"
"ahdetme","söz verme"
"Allahu a’lem","“Allah en iyisini bilir”"
"binaenaleyh","bundan dolayı"
"emsalsiz","benzersiz"
"hitaben","hitap ederek, seslenerek"
"ilzam etme","susturma, cevap veremez hâle getirme"
"intizar etme","bekleme"
"istidad","kabiliyet, yetenek"
"istikamet","yön"
"kastî","bilerek"
"lâtife","espiri, ince şaka"
"mağlûp","yenilen"
"mavzer tüfeği","atış hızı dakikada ortalama altı mermi olan bir tüfek türü"
"mebhût","şaşkınlık içinde kalmış olan"
"medrese","din ilimlerinin ders verildiği eğitim kurumu"
"Molla Said","Bediüzzaman Said Nursî"
"muntazır","bekleyen"
"muvaffak olma","başarılı olma"
"nihayet","sonunda"
"serkeş","huysuz"
"sual","soru"
"talimsiz","eğitimsiz"
"tashih etme","düzeltme"
"telâkki etme","kabul etme, anlama"
"umum","bütün"
"vaad etme","söz verme"
"vaziyet","durum"
"vücut","beden"
"zira","çünkü"
"acip","acaip, tuhaf"
"ahali","halk"
"akide","inanç"
"bedevî","göçebe, çölde yaşayan"
"eşkiya","yol kesici, isyancı"
"Hak","doğru ve gerçek olan Allah"
"hakikat","gerçek"
"hitaben","hitap ederek, seslenerek"
"imdad","yardım"
"kâtip","yazıcı"
"mavzer tüfeği","atış hızı dakikada ortalama altı mermi olan bir tüfek türü"
"mesken","konaklama yeri"
"Molla Said","Bediüzzaman Said Nursî"
"muhafızlık","korumalık"
"muharebe etme","savaşma, çarpışma"
"mütehayyir","şaşkın, hayrete düşen"
"namına","adına"
"nihayet","sonunda"
"rovelver","peşpeşe altı mermi atabilen bir tür tabanca, altıpatlar"
"suret","biçim, şekil"
"tahammül etme","dayanma, katlanma"
"tahkir","aşağılama, hakaret etme"
"teşrif etme","şeref verme"
"vak’a","hâdise, olay"
"zâhir","dış görünüşte"
"addetme","sayma"
"âşinalık","tanıma, yakınlık"
"binaen","-dayanarak"
"demir kayıt","kelepçe"
"evlât","çocuk"
"fevkalâde","olağanüstü"
"Genç Said","Bediüzzaman Said Nursî"
"hadîs-i şerif","Peygamber Efendimizin (a.s.m.) mübarek söz, fiil ve hareketi veya onun onayladığı başkasına ait söz, iş veya davranış"
"hamiyetli","dinini, milletini, ailesini koruma çabasını gösteren"
"hayat-ı siyasiye","siyasî hayat"
"hiddetlenme","öfkelenme"
"hükûmet","idare, yönetim"
"ihbar olunma","haber verilme"
"ihtar etme","hatırlatma, ikaz etme"
"irtikâp etme","kötü iş işleme"
"istirham","merhamet dileme"
"kat’iyen","kesin olarak"
"keramet","Allah’ın bir ikramı olarak, Onun sevgili kullarında görünen olağanüstü şey"
"kudret","kapasite, beceri, ehliyet"
"meslek","takip edilen yol ve yöntem"
"Molla Said","Bediüzzaman Said Nursî"
"muamele","uygulama, davranış"
"muâraza","sözle mücadele, karşı gelme"
"mucip","gerektiren"
"muhafız","koruma, bekçi"
"mutasarrıf","Tanzimat’tan sonra Osmanlı yönetim şeklinde Osmanlı yöneticisine verilen ad"
"muvaffak olma","başarılı olma"
"münker","İslâmın reddettiği kötü davranş ve uygulama"
"mütehammil","tahammül eden"
"nefiy","sürgün"
"nefyetmek","sürgüne göndermek"
"nezaret","gözetim"
"pençe-i kahr","kahır pencesi; haksız yere uygulanan şiddet"
"peydâ etme","kazanma, elde etme"
"rovelver","peşpeşe altı mermi atabilen bir tür tabanca, altıpatlar"
"tarikat-i Sünûsiye","Sünûsi tarikatı"
"ulema","âlimler"
"yaver","yardımcı"
"avdet","dönüş, dönme"
"bilhassa","özellikle"
"dalâlet","hak yoldan ayrılma, sapkınlık"
"din-i İslâm","İslâm dini"
"felsefe-i tabiiye","yaratılışı ve herşeyi tabiata dayandıran felsefe"
"fen","ilim"
"fıtraten","yaratılış itibarıyla"
"Genç Said","Bediüzzaman Said Nursî"
"harekât","hareketler, davranışlar"
"hilâf-ı Kur’ân","Kur’ân’a aykırı, zıt"
"hürmet","saygı"
"hürriyet","serbestlik"
"hürriyet-i meşrua","İslâm şeriatinin insanlara sunduğu özgürlük"
"ilm-i kelâm","kelâm ilmi; iman hakikatlerini ispat eden ve açıklayan ilim dalı"
"iltifat","iyilik ve güzellikle muamele etme"
"istibdad-ı mutlak","hiç bir hak ve hürriyeti tanımayan tam baskı, tam diktatörlük"
"kayıt","sınırlama"
"malumât","bilgiler"
"mantık (ilmi)","doğru düşünmenin usûl ve kurallarını gösteren ilim dalı"
"medeniyet","uygarlık"
"Molla Said","Bediüzzaman Said Nursî"
"müşahede edilme","gözlemlenme"
"mütalâa etme","inceleme; bir konu üzerinde araştırma yaparak değerlendirmelerde bulunma"
"nahiv (ilmi)","Arapça’da cümle bilgisini inceleyen ilim dalı"
"nam","ad"
"safha","merhale, aşama"
"Said","Bediüzzaman Said Nursî"
"sarf (ilmi)","Arapça kelime yapısını ve türevlerini inceleyen ilim dalı"
"serbestiyet","serbestlik, özgürlük"
"sinn-i bülûğ","ergenlik yaşı"
"sünuhat","birden hatıra gelen, içe doğan şeyler"
"şek","şüphe"
"taarruz","saldırı, hücum"
"tahdit etme","sınırlama"
"tahdit olunma","sınırlanma"
"tâzim","saygı gösterme"
"tefsir (ilmi)","Kur’ân tefsiri; Kur’ân-ı Kerimi mânâ bakımından açıklayan, yorumlayan bilim dalı"
"teşrif","şeref verme"
"tetkik","inceleme, araştırma"
"ulûm-u âliye (آلِيَه)","âlet ilimleri; ulûm-u âliye, yani yüksek ilimlere ulaşma maksadıyla tahsil edilen ilimler"
"ulûm-u âliye (عَالِيَه)","yüce ve yüksek ilimler; Kur’an, hadis ve fıkıh gibi yüksek ilimler"
"üstad","bir ilim ve san’at alanında bilgi ve söz sahibi olan âlim"
"vârid olma","meydana gelme, ortaya çıkma"
"vâsıl olma","ulaşma, kavuşma"
"vaziyet","durum"
"zarfında","içinde, sırasında"
"zındıka","dinsizlik, inançsızlık"
"bilâhare","daha sonra"
"cüz","Otuz kısma bölünen Kur’ân’ın kısımlarından her biri"
"fünun-u İslâmiye","İslâmî fenler, bilimler"
"hakaik","hakikatler, gerçekler"
"hane","ev"
"hıfzetme/hıfza almak","ezberlemek"
"hikmet","ilim ve fenler"
"hitaben","hitap ederek, seslenerek"
"mahzun","hüzünlü, üzgün"
"matem","yas"
"mazhar olma","elde etme, erişme"
"meşâyih","şeyhler"
"mezkûr","adı geçen"
"Molla Said","Bediüzzaman Said Nursî"
"mukabele","karşılık verme"
"mûtezad","birbirine zıt"
"muvaffak olma","başarma"
"muvafık","uygun"
"münkabız","kabız hâli, tutukluluk"
"münkeşif","açık, açılmış"
"müşarün ileyh","ismi geçen"
"mütalâa etme","inceleme; bir konu üzerinde araştırma yaparak değerlendirmelerde bulunma"
"müyesser olmama","imkân bulamama, elde edememe"
"nokta-i nazar","bakış noktası, görüş açısı"
"risale","küçük çaplı kitap"
"suretiyle","biçimiyle, şekliyle"
"sünuhat","hatıra gelen, içe doğan fikirler, düşünceler"
"şerh","izah, açıklama"
"şübehat","şüpheler, tereddütler"
"tahsin","güzel kabul görme, övgü alma"
"teberrüken","bereket vesilesi olarak"
"tekmil","tamamlama"
"tevafuk etme","uygunluk, denk gelme"
"tevcih","bakış açısı, yorum"
"ulema","âlimler"
"ziyade","çok, fazla"
"asır","yüzyıl"
"astronomi","gök bilimi"
"aşâir","aşîretler; kabileler"
"Cenâb-ı Hak","Hakkın ta kendisi olan sonsuz şeref ve yücelik sahibi Allah"
"fenler","ilimler"
"fevkalâde","olağanüstü, çok güzel"
"fünun","fenler, bilimler"
"hasıl etme","elde etme, kazanma"
"hasıl olma","meydana gelme"
"haşiye","dipnot, açıklayıcı not"
"hıfzetmek","ezberlemek"
"hizmet-i Kur’âniye ve İslâmiye","İslâmın ve Kur’ân’ın hakikatlerini insanlara ulaştırma hizmeti"
"ihtilât etme","insanlarla bir araya gelme, onlara karışma, diyalog kurma"
"ilm-i kelâm","kelâm ilmi; iman hakikatlerini ispat eden ve açıklayan ilim dalı"
"irfan","bilgi, anlayış"
"irşad","doğru yolu gösterme"
"istikbal","gelecek"
"izhar etme","açığa çıkarma, gösterme"
"jeoloji","yer bilimi"
"kâfi","yeterli"
"maruf","bilinen, tanınan"
"memurîn","memurlar"
"meşâyih","şeyhler"
"Molla Said","Bediüzzaman Said Nursî"
"muallim","öğretmen"
"muazzam","büyük"
"muhabbet","sevgi"
"muvaffak eylemek","başarılı kılmak"
"mübahase","karşılıklı konuşma, fikir belirtme, sohbet"
"mütalâa etme","inceleme; bir konu üzerinde araştırma yaparak değerlendirmelerde bulunma"
"nâil olma","bir şeye, bir nimete ulaşma, erişme"
"riyaziyat","matematik ilimlerine verilen ortak ad"
"seyehat","yolculuk"
"suretiyle","şekliyle, biçimiyle"
"Şark","Doğu Anadolu bölgesi"
"şek","şüphe"
"tahsil","ilim öğrenme, elde etme"
"teceddüd","yenileme"
"tedris ve tederrüs","ders verip ders alma"
"telif","yazma, kaleme alma"
"temin etme","sağlama, elde etme"
