"kelime","anlam"
"fatiha","başlangıç, açılış kısmı"
"tefsir","açıklama, yorum; Kur'ân-ı Kerimi mânâ bakımından açıklayan, yorumlayan kitap"
"himmet","çalışma, gayret gösterme"
"efkâr","fikirler, düşünceler"
"kavî","güçlü, kuvvetli"
"emare","belirti, işaret"
"asır","yüzyıl"
"küllî","büyük ve kapsamlı"
"mânâ-yı işârî","işaret ile bildirilen mânâ"
"medâr-ı nazar","bakışları üzerinde toplayan"
"şakirt","talebe, öğrenci"
"şahs-ı mânevî","mânevî şahıs, belli bir ideal ve gaye etrafında bir araya gelen topluluğun oluşturduğu mânevî şahsiyet ve ortak kimlik"
"temsil","birinin veya bir topluluğun adına davranma"
"mümessil","temsilci"
"Kur'ân-ı Mu'cizü'l-Beyan","açıklamalarıyla mu'cize olan, benzerini yapmakta akılları âciz bırakan Kur'ân"
"asır","yüzyıl"
"ilm-i muhit","herşeyi içine alan ilim"
"irade-i şâmile","herşeyi kuşatan irade"
"ulema-i İslâm","İslâm âlimleri"
"ittifak","birleşme, birlik"
"mânâ-yı sarîh","açık mânâ"
"işarî","işaret yoluyla"
"remzî","remizli, işarî olarak"
"zımnî","gizli, örtülü"
"müteaddit","çeşitli"
"tabaka","derece"
"asır","yüzyıl"
"asır","yüzyıl"
"ehl-i iman","Allah'a inananlar, mü'minler"
"Asr-ı Saadet","Peygamberimizin (a.s.m.) yaşadığı dönem, mutluluk asrı"
"mü'min","iman eden, Allah'a ve Onun gönderdiği şeylere inanan"
"asır","yüzyıl"
"ehemmiyet","önem"
"dehşetli","korkunç, ürkütücü"
"Hadis","Peygamber Efendimizin (a.s.m.) mübarek söz, fiil ve hareketi veya onun onayladığı başkasına ait söz, iş veya davranış"
"ihbar-ı gaybî","bilinmeyen gayb âleminden ve gelecekten haber verme"
"ehl-i iman","Allah'a inananlar, mü'minler"
"fitne","ahlâkta ve toplum düzeninde azgınlık ve bozgunculuk; baştan çıkarma"
"hesab-ı cifrî ve ebcedî ve riyazî","cifir, ebced ve matematiksel hesap; bk. Cifir İlmi, bk. Ebced"
"düstur","kâide, kural"
"emare","belirti, işaret"
"şakirt","talebe, öğrenci"
"ehemmiyet","önem"
"kesb","elde etme, kazanma"
"hesab-ı cifir","cifir hesabı; bk. Cifir İlmi"
"asr","yüzyıl"
"Harb-i Umumî","bk. Birinci Harb-i Umumî"
"zuhur","belirme, görünme"
"tevafuk","denk gelme, uygunluk"
"mânen","manevî olarak"
"mezkûr","anılan, sözü geçen"
"hakikat","gerçek, esas"
"karine","ek delil"
"binaen","-dayanarak"
"bilâtereddüt","tereddütsüz"
"şahs-ı mânevî","mânevî şahıs tüzel kişilik; belli bir ideal ve gaye etrafında bir araya gelen topluluğun oluşturduğu mânevî şahsiyet ve ortak kimlik"
"âyet-i azîme","büyük ve yüce âyet"
"mânâ-yı işârî","işaret ile bildirilen mânâ"
"tabaka","derece"
"külliyet","bütünlük, kapsamlılık"
"medâr-ı nazar","bakışları üzerinde toplayan"
"mânâ-yı remz","işaret edilen ince ve gizli mânâ"
"ihbar-ı gayb","bilinmeyen gayb âleminden ve gelecekten haber verme"
"nev'","tür"
"lem'a-i i'câziye","mu'cizelik parıltısı"
"Tahlil","değerlendirme, çözümleme"
"İsm-i Celâl","Cenâb-ı Hakkın büyüklük, azamet, haşmet sahibi olduğunu bildiren ismi"
"Risale","küçük çaplı kitap; Risale-i Nur'un her bir bölümü"
"mukabil","karşılık"
"tenvin","Arapça gramerde bir kelimenin sonunu nun gibi okutmak üzere konulan işaret; kelimenin sonuna iki üstün (en), iki esre (in), iki ötre (ün) gelmesi hâli"
"şedde","Arapça'da iki sessiz harfin yanyana olması"
"ittihad","birleşme, birlik"
"tevafuk","denk gelme, uygunluk"
"telaffuz","söyleyiş"
"hemze","harekeli elif"
"Sûre-i Mâide","Mâide Sûresi; Kur'ân-ı Kerimin 5. sûresi"
"Sûre-i Nisâ","Nisâ Sûresi; Kur'ân-ı Kerimin 4. sûresi"
"âhir","son"
"cifir","bk. Cifir İlmi"
"cihet","yön, taraf"
"mânâ-yı işârî","işaret ile bildirilen mânâ"
"efrad","fertler, bireyler"
"karine","ek delil"
"Sûre-i Nisâ","Nisâ Sûresi; Kur'ân-ı Kerim'in 4. sûresi"
"İşârât-ı Kur'âniye","Kur'ân'ın işaretleri"
"beyan","açıklama, izah"
"Sûre-i Mâide","Mâide Sûresi; Kur'ân-ı Kerimin 5. sûresi"
"teyid","destekleme, kuvvetlendirme"
"tasdik","doğrulama, kabul etme"
"mânâ-yı işârî","işaret ile bildirilen mânâ"
"tabaka","derece"
"kudsî","her türlü kusur ve noksandan uzak"
"mefhum","bir sözden çıkarılan mânâ"
"tasdik","doğrulama, kabul etme"
"münasebet","bağlantı, ilişki"
"kavî","güçlü, kuvvetli"
"makam-ı cifrî","cifre göre derece; bk. Cifir İlmi"
"medde","uzatma işareti; elif'in, hemzenin uzun okunacağını gösteren işaret"
"hemze","elif"
"Kur'ân-ı Mübîn","hak ve hakikati açıklayan Kur'ân"
"hidayet","doğru ve hak olan yol, İslâmiyet"
"neşr","yaymak"
"kitab-ı mübîn","konuları ap açık şekilde açıklayan kitap"
"zâhiren","görünüşte"
"şerait","şartlar, belirtiler"
"sâir","diğer, başka"
"kelam","kelime, ifade"
"cüz'î","küçük, sınırlı, ferdî"
"münhasır","ait, mahsus"
"delâlet-i zımnî","örtülü ve gizli işaretle bir mânâyı gösterme"
"işârî","bir ifâdenin birşey hakkında açıkça değil, işâret tarzındaki mânâsı"
"kaideten","kaide olarak, kural olarak"
"mefhum-u kelâm","sözün ifade ettiği mânâ"
"Necmeddîn-i Kübrâ","bk. Necmeddîn-i Kübrâ"
"Muhyiddin-i Arabî","bk. Muhyiddin-i Arabî"
"ehl-i velâyet","velâyet makamında olanlar, velî kullar"
"mânâ-yı zâhirî","görünen mânâ, anlaşılan açık mânâ"
"bâtınî","görünmeyen, gizli"
"işârî","bir ifâdenin birşey hakkında açıkça değil, işâret tarzındaki mânâsı"
"ekser","pekçok"
"âyât","âyetler, deliller"
"tefsir","açıklama, yorum; Kur'ân-ı Kerimi mânâ bakımından açıklama, yorumlama"
"tefsir","açıklama, yorum; Kur'ân-ı Kerimi mânâ bakımından açıklama, yorumlama"
"Mûsâ","bk. Mûsâ (a.s.)"
"Firavun","bk. Firavun"
"murad","irade edilen, istenen"
"nefis","insanı daima kötülüğe, geçici zevk ve isteklere sevk eden duygu"
"ümmet","Hz. Peygambere inanıp onun yolundan giden mü'minler"
"ulema","âlimler"
"tasdik","doğrulama, kabul etme"
"karine","ek delil"
"tenvin","Arapça gramerinde bir kelimenin sonunu nun gibi okutmak üzere konulan işaret; kelimenin sonuna iki üstün (en), iki esre (in), iki ötre (ün) gelmesi hâli"
"yekûn","bütün, toplam"
"medde","uzatma işareti; hemzenin uzun okunacağını gösteren işaret"
"hemze","Arap alfabesinden bir harf"
"Muharrem","Hicrî yılının birinci ayı"
"tevafuk","denk gelme"
"tenvin","Arapça gramerinde bir kelimenin sonunu nun gibi okutmak üzere konulan işaret; kelimenin sonuna iki üstün (en), iki esre (in), iki ötre (ün) gelmesi hâli"
"vakf","Arapça bir kelimenin sonunu harekesiz okuyarak durma"
"mukaddemat","başlangıçlar"
"tenvin","Arapça gramerinde bir kelimenin sonunu nun gibi okutmak üzere konulan işaret; kelimenin sonuna iki üstün (en), iki esre (in), iki ötre (ün) gelmesi hâli"
"tekemmül","ilerleme, mükemmelleşme"
"beyan","açıklama, izah"
"âyât","âyetler, deliller"
"ehemmiyet","önem"
"tevafuk","denk gelme"
"içtihad","dinen kesin olarak belirtilmeyen bir konuda Kur'ân ve hadisten hüküm çıkarma"
"ruh u can","ruh ve can, bütün varlığımla"
"minnettar","şükran duymak"
"içtihad","dinen kesin olarak belirtilmeyen bir konuda Kur'ân ve hadisten hüküm çıkarma"
"kanaat","görüş, fikir"
"ehl-i iman","Allah'a inananlar, mü'minler"
"ehl-i ilim","ilim ehli kimseler, âlimler"
"kudsî","kutsal, mukaddes"
"hengâm","ân, zaman"
"ehl-i imân","Allah'a inananlar, mü'minler"
"niyet-i hâlisa","saf, temiz niyet"
"Necmeddin-i Kübrâ","bk. Necmeddin-i Kübrâ"
"Muhyiddin-i Arabî","bk. Muhyiddin-i Arabî"
"ehl-i işârât","çeşitli ifadeler ile geleceğe dair bazı haberleri dolaylı işaretler yoluyla aktaran âlimler"
"cifrî","bk. Cifir İlmi"
"riyazî","hesapla, matematikle ilgili"
"beyan","açıklama, izah"
"müjde-i işariye-i Kur'âniye","Kur'ân'daki müjdeli işaret"
"kanaat-i tamme","tam kanaat, kesin, şüphe edilmeyen düşünce, fikir"
"mahrem","gizli"
"beyan","açıklama, izah"
"içtihad","dinen kesin olarak belirtilmeyen bir konuda Kur'ân ve hadisten hüküm çıkarma"
"muannid","inatçı, direnen"
"gıybet","arkadan çekiştirmek, hazır olmayan birisinin aleyhinde konuşmak"
"mezhep","tutulan yol, ekol, usul"
"fetva","bir mesele hakkında ehil olan kimse tarafından verilen dinî hüküm"
"fetva","bir mesele hakkında ehil olan kimse tarafından verilen dinî hüküm"
"adalet-i İlâhiye","Allah'ın adaleti"
"gıybet","arkadan çekiştirmek, hazır olmayan birisinin aleyhinde konuşmak"
"sâdât","seyyidler, Hz. Muhammed'in (a.s.m.) neslinden gelenler"
"ced","ata, dede"
"Fahr-i Âlem","bütün âlemin kendisiyle övündüğü Peygamberimiz (a.s.m)"
"aleyhissalâtü vesselâm","Allah'ın salât ve selâmı onun üzerine olsun"
"Sünnet-i Seniye","Peygamberimizin (a.s.m.) söz, fiil ve hareketlerine dayanan yüce prensipler"
"mazlum","zulme uğramış"
"şekvâ","şikayet"
"İllâ","ancak"
"Ramazan-ı Şerif","mübarek Ramazan ayı"
"hâlis","içten, katıksız"
"hakperestlik","hakka taraftarlık"
"ulüvv-ü cenap","yüce kişilik"
"enaniyet-i taassubkârâne","kendisini beğenme ve üstün görmede çok katı ve inatçı davranma"
"hakikat","asıl, gerçek, doğru"
"müşfik","şefkatli"
"munsıf","insaf"
"lütufkârâne","lütfederek, ihsanda bulunarak"
"ihtar","hatırlatma, uyarı"
"Cenâb-ı Hak","Hakkın ta kendisi olan sonsuz şeref ve yücelik sahibi Allah"
"Settârü'l-Uyûb","ayıpları, günahları örten, bağışlayan Allah"
"hasenat","güzellikler, iyilikler"
"seyyiat","günahlar, kötülükler"
"mukabil","karşılık"
"tahkikî","araştırarak ve kesin delillere dayanarak"
"hasene","iyilik"
"biçare","çaresiz"
"hüsn-ü niyet","güzel niyet"
"emare","belirti, işaret"
"inayet-i İlâhiye","Allah'ın inâyeti, yardımı"
"tasavvur","düşünme, hayal"
"müjde-i Kur'âniye","Kur'ân'ın müjdesi"
"tefehhüm","anlamak"
"hasenat","güzellikler, iyilikler"
"setr-i uyûb","ayıpları, günahları örmek"
"taallûk","münasebet, bağlılık"
"nefs-i emmare","insanı daima kötülüğe, yasak zevk ve isteklere sevk eden duygu"
"minnettar","olmak şükran duymak"
"terk-i enaniyet","benlik ve enaniyetten vazgeçmek"
"kat'î","kesin bir şekilde"
"kanaat","görüş, fikir"
"nefs-i emmare","insanı daima kötülüğe, yasak zevk ve isteklere sevk eden duygu"
"itaat","emre uyma, boyun eğme"
"mukaddemat","başlangıçlar, Üstadın ilk eserleri"
"hüccet-i katıa","kesin delil"
"nevi","çeşit"
"taassub-u meslekiye","kendi hareket tarzını ve metodunu en doğru olarak görüp, yanlış da olsa ısrar etme"
"ihsas","hissettirme, hatırlatma"
"esrar-ı mestûre","üzeri örtülü kalan sırlar"
"işaa","bir haberi yayma, duyurma"
"Eski Said","bk. Bediüzzaman Said Nursî"
"lisan","dil"
"mutaassıp","tutucu"
"ulema","âlimler"
"velî","Allah dostu, Allah'ın sevgili kulu"
"feylesof","filozof, felsefeci"
"müdakkik","dikkatli bir şekilde araştıran"
"hükema","âlimler, filozoflar"
"zındık","dinsiz"
"feylesof","filozof, felsefeci"
"mülhid","dinsiz"
"cerh","çürütmek"
"Bâhusus","özellikle; bilhassa"
"Kur'ân-ı Mu'cizü'l-Beyan","açıklamalarıyla benzerini yapmakta akılları âciz bırakan Kur'ân"
"feylesof","filozof, felsefeci"
"medar-ı nazar","bakışları üzerinde toplayan; odak noktası"
"hâdise-i Kur'âniye","Kur'ânî olay"
"şakirt","öğrenci, talebe"
"istihraç","çıkarma"
"cihet","yön"
"sarahate yakın bir delâlet","mantık ilminde kullanılan ispat metodlarından, deliller toplayıp bu delillerden hareketle bir neticeye ulaşma yöntemi olan delâletin, yine aynı yöntemlerden olan ve her açıdan kesinlik ifade eden sarahat derecesine çıkması"
"Vahdet-i mesele","bir mesele hakkında ileri sürülen delillerin biraraya toplanması"
"cihet","yön"
"işârât","işaretler, işaret yoluyla Kur'ân'dan çıkarılan ince mânâlar"
"inkâr","doğru olduğunu bildiği halde reddetme, inançsızlık"
"hakperest","hakka taraftarlık"
"muvafık","layık, uygun"
"İnkâr","doğru olduğunu bildiği halde reddetme, inançsızlık"
"mâzur","özürlü"
"Hususan","bilhassa, özellikle"
"müfritane","aşırı derecede"
"ehl-i ilim","ilim ehli, âlimler"
"ehl-i hakikat","doğru ve hak yolda olan kimseler"
"hâdise-i elîme","üzücü olay"
"ihbar-ı gayb","gayb âleminden, bilinmeyenden haber vermeler"
"nev'i","tür, çeşit"
"lem'a-i i'câziye","mu'cizelik parıltısı"
"tevafuk","denk gelme, uygunluk"
"suretiyle","biçimiyle, şekliyle"
"ihtar","hatırlatma, ikaz"
"âyet-i kerime","şerefli âyet, Kur'ân'ın herbir cümlesi"
"makam-ı cifrî","cifre göre rakamatik değer; bk. Cifir İlmi"
"şedde","Arapça'da iki sessiz harfin yanyana olması"
"tenvin","Arapça'da kelimenin sonuna iki üstün (en), iki esre (in), iki ötre (ün) gelmesi hali"
"umur-u azîme","çok büyük işler"
"dehşetli","korkunç, ürkütücü"
"gıybet","başkalarının arkasından hoşlanmayacağı şekilde konuşmak, çekiştirmek"
"mânâ-yı işârî","işaret edilen mânâ"
"külliyet","ferdlerin toplamından meydana gelen evrensel mânâ; tür"
"umur-u azîme","çok büyük işler"
"acip","şaşırtıcı, hayranlık verici"
"gıybet","başkalarının arkasından hoşlanmayacağı şekilde konuşmak, çekiştirmek"
"vukua","meydana gelme, ortaya çıkma"
"sünnet-i seniye","Peygamberimizin (a.s.m.) söz, fiil ve hareketlerine dayanan yüce prensipler"
"muhafaza","koruma"
"haps-i münferit","tek başına hapis, hücre hapsi"
"ihtilât","toplum içine karışma"
"men'","yasaklama"
"hususî","özel"
"ibadetgâh","ibadet edilen yer"
"ezan-ı Muhammedî","Hz. Muhammed'in (a.s.m.) tebliğ ettiği dinin ezanı; tevhidi ilân etmek amacıyla namaz vakitlerinde yüksek sesle yapılan kutsal davet"
"Allahu Ekber","Allah en büyüktür"
"Lâ ilâhe illâllah","Allah'tan başka ilâh yoktur"
"hakikat","asıl, esas"
"taht-ı tevkif","gözetim altı, hapishane"
"emare","belirti, işaret"
"karine","ek delil"
"istinaden","dayanarak"
"inayet-i ilâhiye","Allah'ın inâyeti, yardımı"
"kat'î","kesin"
"işârât-ı Kur'âniye","Kur'ân'ın işaretleri"
"musibetzede","belâya, sıkıntıya düşmüş olan kimse"
"beyan","açıklama, izah"
"gıybet","başkalarının arkasından hoşlanmayacağı şekilde konuşmak, çekiştirmek"
"tabirat","tabirler, ifadeler"
"teşhir","ilan etme, duyurma"
"mâsum","günahsız, suçsuz"
"şakirt","talebe, öğrenci"
"tenfir","nefret ettirme"
"medâr-ı inkâr","inkâra sebep"
"münkerat","dince yapılması yasak olan şeyler"
"biçare","çaresiz"
"mevhum","gerçekte olmadığı halde var sayılan"
"müdakkik","dikkatli, inceden inceye araştıran"
"nazar","bakış, görüş"
"sathî","sığ, yüzeysel"
"inâdî","inada dayanan"
"nazar","bakış, görüş"
"içtihadî","içtihadla ilgili olan; dinen kesin olarak belirtilmeyen bir konuda Kur'ân ve hadise dayanarak hüküm çıkarma ile ilgili"
"zemm","ayıplama, kötüleme"
"Kur'ân-ı Mu'cizü'l-Beyân","açıklamalarıyla ve anlatımıyla mu'cize olan, benzerini yapmakta akılları âciz bırakan Kur'ân"
"medar","dayanak, sebep, vesile"
"azîm","büyük, yüce"
"mu'cize","peygamberler vasıtasıyla gösterilen ve insanların bir benzerini yapmada aciz kaldıkları olağanüstü hal ve hareket"
"ihbar-ı gayb","gayb âleminden, bilinmeyen bir şeyden haber verme"
"nev'","tür, çeşit"
"lem'a-i i'câziye","mu'cizelik parıltısı"
"şakirt","talebe, öğrenci"
"gıybet","başkalarının arkasından hoşlanmayacağı şekilde konuşmak, çekiştirmek"
"emare","belirti, işaret"
"İşârât-ı Kur'âniye","Kur'ân'ın işaretleri"
"risale","küçük çaplı kitap; Risale-i Nur'un her bir bölümü"
"karine","ek delil"
"kelime-i kudsiye","kutsal kelime"
"cifir","bk. Cifir İlmi"
"ebced","bk. Ebced"
"tevafuk","denk gelme, uygunluk"
"emare","belirti, işaret"
"makam-ı cifrîsi ve riyazî","cifir ve matematik ilimlerine göre aldığı değer ve derece; bk. Cifir İlmi"
"acip","şaşırtıcı, hayranlık verici"
"emare","belirti, işaret"
"muhterem","hürmete lâyık, saygıdeğer"
"ihtiyar","irade, istek, tercih"
"tezyifat","alay etmeler, küçük düşürmeler"
"ihtiyar","irade, istek, tercih"
"cihet","yön, taraf"
"mabeyn","ara"
"uhuvvet","kardeşlik"
"havale","gönderme, bırakma"
"hengâm","ân, zaman"
"ihtiyar","irade, istek, tercih"
"vecih","yön, şekil"
"zemm","ayıplama, kötüleme"
"zemm","ayıplama, kötüleme"
"Mu'cizane","mu'cizeli bir şekilde"
"gıybet","başkalarının arkasından hoşlanmayacağı şekilde konuşmak, çekiştirmek"
"cihet","yön, taraf"
"temessül","görünme, şekillenme, yansıma"
"tesbihat","namazdan sonra söylenen ve Allah'ı öven ve kusurdan yüce tutan sözler"
"medet","yardım"
"İstanbul","bk. İstanbul"
"nevi","tür, çeşit"
"taarruz","saldırı"
"Tahlil","değerlendirme, çözümleme"
"tenvin","Arapça gramerde bir kelimenin sonunu nun gibi okutmak üzere konulan işaret; kelimenin sonuna iki üstün (en), iki esre (in), iki ötre (ün) gelmesi hâli"
"vakf","Arapça bir kelimenin sonunun harekesiz okunması"
"elif","Kur'ân alfabesinin ilk harfi"
"yâ-i","şeddeli y harfi"
"ehl-i dikkat","dikkat sahibi insanlar"
"beyan","açıklama, izah"
"Kur'ân-ı Mu'cizü'l-Beyân","açıklamalarıyla benzerini yapmakta akılları âciz bırakan Kur'ân"
"feyz","ilham, bereket"
"Yeni Said","bk. Bediüzzaman Said Nursî"
"hakaik-i imaniye","iman hakikatleri, esasları"
"burhan","kuvvetli delil, kanıt"
"zikrediyor","hatırlatıyor"
"ulema","âlimler"
"muannid","inatçı, direnen"
"feylesof","filozof; felsefe ile uğraşan, felsefeci"
"kıymet","değer"
"işarî","işaret yoluyla"
"remzî","işaretli olarak"
"Hazret-i Ali","bk. Ali (r.a.)"
"Gavs-ı Âzam","bk. Abdülkadir-i Geylânî"
"ihbârât","haber vermeler"
"Kur'ân-ı Mu'cizü'l-Beyân","açıklamalarıyla benzerini yapmakta akılları âciz bırakan Kur'ân"
"mu'cize-i mânevî","mânevî mu'cize"
"nazar-ı dikkat","dikkatli bakış"
"celb","çekme"
"mânâ-yı işârî","işaret ile bildirilen mânâ"
"rumuz","ince işaretler"
"ima","ince işaret"
"i'câz","mu'cize oluş; bir benzerini apma konusunda başkalarını âciz bırakan olağanüstülük"
"şe'ninden","gereğinden"
"lisan-ı gayb","bilinmeyen ve görünmeyen âlemin dili"
"belâgat-ı mu'cizekârâne","mu'cizeli belâgat"
"mukteza","bir şeyin gereği"
"Eskişehir Hapishanesi","1935 senesinde Bediüzzaman ve 120 talebesine açılan dava neticesinde Bediüzzaman'a on bir, 15 talebesine de altışar ay hapis cezası verilen hadise; bk. Eskişehir"
"kudsî","kutsal"
"hengâm","zaman, an"
"ihtar","hatırlatma, ikaz"
"makbuliyet","kabul edilmişlik"
"evliya","Allah'ın sevgili kulları, veliler"
"ziyade","çok, fazla"
"nazar","bakış, görüş"
"acip","şaşırtıcı, hayret verici"
"istimdat","yardım isteme"
"mânâ-yı sarîh","açık mânâ"
"nev'","tür"
"tabakat","tabakalar, dereceler"
"külliyet","bütünlük, kapsamlılık; fertr topluluğu"
"duhul","girme"
"medâr-ı imtiyaz","üstünlük, seçkinlik kaynağı"
"karine","ek delil"
"zarfında","içinde"
"mücmelen","kısaca, özetle"
"şek","tereddüt, şüphe"
"vehim","kuruntu, varsayım"
"vesvese","şüphe, kuruntu"
"ehl-i iman","Allah'a inananlar"
"mahrem","gizli, herkese söylememek"
"risale","küçük çaplı kitap; Risale-i Nur'un her bir bölümü"
"mânâ-yı sarîh","açık mânâ"
"Fihi nazarun","ona bir bakmak, incelemek lâzımdır"
"külliyet","bütünlük, kapsamlılık; fertr topluluğu"
"mânâ-yı sarîh","açık mânâ"
"tahtında","altında"
"müteaddit","çeşitli"
"mânâ-yı işârî ve remzî","işaret ve remizlerle gösterilen mânâ"
"küllî","fertlerden oluşan; kapsamlı"
"cüz'iyat","fertler, kısımlar"
"külliyet","bütünlük, kapsamlılık; fertr topluluğu"
"medar-ı nazar","bakışları üzerinde toplayan"
"ulema","âlimler"
"beyn","ara"
"düstur-u cifrî","cifir ilminin üzerine kurulu olduğu temel kural; bk. Cifir İlmi"
"riyazi","hesap ve matematikle ilgili"
"karine","ek delil"
"hüccet","güçlü ve sağlam delil"
"sarahat","açıklık"
"i'câz","mu'cize oluş; bir benzerini yapma konusunda başkalarını âciz bırakan olağanüstülük"
"belâğat","düzgün, kusursuz, yerinde, hâlin ve makamın icabına göre söz söyleme"
"işârât-ı gaybiye","geleceğe veya bilinmeyen bir olaya işaretler"
"Ehl-i hakikat","hak ve doğruluk üzere olan kimseler"
"işârât-ı Kur'âniye","Kur'ân'ın işaretleri"
"had","sınır, çizgi"
"istihracat","birşeyin içinden bir şey çıkarma; ilmî ve mânevî güçle Kur'ân-ı Kerimden çıkartılan mânâlar"
"zuhur","belirme, görünme"
"istiğrab","garip görme, acayip bulma"
"istib'ad","akıldan uzak görme"
"halk","yaratma"
"azamet","büyüklük, yücelik"
"kudret-i İlâhiye","Allah'ın sınırsız güç ve kuvveti"
"acz-i mutlak","sınırsız derecede âcizlik, güçsüzlük"
"fakr-ı mutlak","sınırsız derecede ihtiyacını hissetme"
"ihtiyac-ı şedit","şiddetli ihtiyaç"
"zuhur","belirme, görünme"
"vüs'at-i rahmet-i İlâhiye","Allah'ın rahmetinin büyüklüğü, genişliği"
"muteriz","itiraz eden"
"haysiyet","itibar, özellik"
"evliya","Allah'ın sevgili kulları, veliler"
"imalı","işaretli"
"remiz","gizli işaret"
"şükr","teşekkür, övgü"
"hamd","övgü, şükür ve minnet duyma"
"istiğfar","af dileme, tevbe"
"nefs-i emmare","insanı daima kötülüğe, yasak zevk ve isteklere sevk eden duygu"
"medar-ı fahr","övünme sebebi"
"enaniyet","benlik"
"tereşşuhat","sızıntılar"
"hakikat","gerçek, doğru"
"nisyan","unutkanlık"
"hâli","-den eksik olmama"
"risale","küçük çaplı kitap; Risale-i Nur'un her bir bölümü"
"hurufât-ı kudsiye","kutsal harfler"
"beşer","insanlar"
"ikame","yerleştirme"
"huruf","harfler"
"tahrifkârâne","tahrif ederek, bozarak"
"tevilât-ı fâside","bozuk ve yanlış yorumlar"
"âyât","âyetler, deliller"
"sarâhat","açıklık, netlik"
"biçare","çaresiz"
"mazlum","zulme, haksızlığa uğrayan"
"nükte-i i'câziye","mu'cizevi ve çok veciz ince mânâ"
"beyan","açıklama, izah"
"hizmet-i imaniye","iman hizmeti"
"ehl-i hakikat","hak ve doğruluk üzere olan kimseler"
"zerre miktar","çok az miktar"
"beyan","açıklama, izah"
"hakikat","gerçek, doğru"
"meşrep","mânevî haz ve feyiz alınan yol; usül, metod"
"meslek","izlenilen metod, yol"
"dalâlet","hak yoldan sapkınlık"
"zâhiren","görünüşte"
"ümmî","tahsil görmemiş, okuma yazma bilmeyen"
"mütemadiyen","sürekli olarak"
"tarassut","gözetleme"
"müteaddit","çeşitli"
"tenfir","nefret ettirme"
"hüner","beceri, ustalık"
"Kur'ân-ı Hakîm","hikmetli Kur'ân; her âyet ve sûresinde sayısız hikmetler bulunan Kur'ân"
"mu'cize-i maneviye","mânevî mu'cize"
"rahmet-i İlâhiye","Allah'ın herşeyi kuşatan sonsuz rahmeti"
"ihsan","iyilik, ikram, bağış"
"hediye-i Kur'âniye","Kur'ân'ın hediyesi"
"risale","küçük çaplı kitap; Risale-i Nur'un her bir bölümü"
"kuvve-i hafıza","bellek, hafıza gücü"
"risale","küçük çaplı kitap; Risale-i Nur'un her bir bölümü"
"istidad","kabiliyet, yetenek"
"risale","küçük çaplı kitap; Risale-i Nur'un her bir bölümü"
"müdakkik","dikkatli, inceden inceye araştıran"
"tahkikat","araştırmalar"
"hâkezâ","böylece, bunun gibi"
"müflis","iflas etmiş"
"mücevherat","kıymetli taşlar"
"kerem","cömertlik, ikram, bağış"
"hâlisâne","ihlâslı bir şekilde, karşılık beklemeksizin"
"muhlisâne","hâlis ve samimî bir şekilde"
"umum","bütün"
"muvaffak","başarılı, erişmiş"
"aziz","çok değerli, izzetli"
"sıddık","çok doğru ve bağlı"
"sadık","bağlı, doğru"
"emin","güvenilir"
"hâlis","içten, samimî"
"vâris","mirasçı"
"mânidar","anlamlı"
"şakirt","talebe, öğrenci"
"sadakat","bağlılık, sebat"
"beyan","açıklama, anlatım"
"ihtar","hatırlatma, ikaz"
"vasiyetname","bir kimsenin ölümünden sonra yapılmasını istediği şeyleri belirten yazı"
"münafık","iki yüzlü, inanmadığı halde inanmış görünen"
"zabıta","güvenlik gücü, polis"
"men","yasaklama"
"sabık","geçen, önceki"
"Hoca Haşmet","bk. Tonuslu Haşmet Hoca"
"Yozgat","bk. Yozgat"
"risale","Risel-i Nur'da yer alan herbir bölüm"
"muhafaza","koruma, saklama"
"tab","basmak"
"Halil İbrahim","bk. Halil İbrahim"
"hazin","hüzün veren, acıklı"
"mersiye","birisinin ölümü hakkında yazılan, üzüntüyü dile getiren manzume, ağıt"
"şakirt","talebe, öğrenci"
"Hüsrev","bk. Hüsrev (Altınbaşak)"
"muhalif","aykırı, zıt, ters"
"tabir","ifade"
"ecel","ölüm vakti"
"müteessir","etkileme, üzme"
"hengâm","ân, zaman"
"hayat-ı dünyeviye","dünya hayatı"
"şakirt","talebe, öğrenci"
"bedel","karşılık"
"Denizli","bk. Denizli"
"Milas","bk. Milas"
"Isparta","bk. Isparta"
"İnebolu","bk. İnebolu"
"fevkinde","üstünde"
"sahabetkârane","sahip çıkarak, koruyarak"
"iltizam-perverane","bağlanarak, sarılarak"
"muallim","öğretmen"
"Elhasıl","kısaca, özetle"
"tevafuk","denk gelme, uygunluk"
"zahir","açık, görünen"
"keramet-i Nuriye","Risale-i Nur'a ait keramet"
"Cevşen","bk. Cevşenü'l-Kebîr"
"Evrâd-ı Bahâiye","Şâh-ı Nakşibend'in duası; bk. Şâh-ı Nakşibend"
"galebe","üstün gelme"
"Umum","bütün"
"selâmet","esenlik, güven"
"makbul","kabul gören"
"İnebolu","bk. İnebolu"
"mâsum","günahsız, suçsuz"
"ruh u can","ruh ve can, bütün içtenlik"
"acîp","şaşırtı, hayret verici"
"def'aten","âni, birden bire"
"hatm-i Kur'ânî","Kur'ân'ın tamamını okumak, hatim yapmak"
"vird","devamlı yapılan zikir"
"kudsî","mukaddes; her türlü kusur ve noksandan yüce"
"hadsiz","sınırsız"
"cüz'î","ferdî, az, küçük"
