"kelime","anlam"
"Aziz","çok değerli, izzetli, saygın"
"sıddık","çok doğru ve sadık"
"Nur fabrikası","Bediüzzaman'ın Hafız Ali, Küçük Ali, Tahirî Mutlu gibi bazı talebelerinin oluşturduğu mânevî bir şirket; bk. Nur Fabrikası"
"mübarek","hayırlı, değerli"
"Atabey","Isparta'nın bir ilçesi. Osmanlı döneminde Ağrus adıyla anılan ilçe 1924 yılında Atabey adını almıştır; bk. Atabey"
"mesrur","sevindirme"
"zarfında","içinde"
"ümmî","tahsil görmemiş, okuma yazma bilmeyen"
"muvaffak","başarılı"
"keramet-i sadakat","doğruluk ve bağlılığın kerameti"
"Kerametkârâne","kerametli bir şekilde olan"
"vâkıa","olay"
"havali","civar, bölge"
"şakirt","talebe, öğrenci"
"ziyade","çok"
"ümmî","tahsil görmemiş, okuma yazma bilmeyen"
"kâtip","yazan, yazıcı"
"bârekâllah","Allah hayırlı ve mübarek kılsın anlamında, beğeniyi ifade etmek için kullanılan bir söz"
"Nur fabrikası","Bediüzzaman'ın Hafız Ali, Küçük Ali, Tahirî Mutlu gibi bazı talebelerinin oluşturduğu mânevî bir şirket; bk. Nur Fabrikası"
"Gül fabrikası","Bediüzzaman'ın Hüsrev Altınbaşak, Rüştü Çakın ve Re'fet Barutçu gibi talebelerinin oluşturduğu mânevî şirket; bk. Gül Fabrikası"
"derece-i hizmet","hizmet derecesi"
"fevkinde","üstünde"
"Hüsrev","(1899-1977) Risale-i Nur'un baş kâtiplerindendir. Tevafuklu Kur'ân-ı Kerim'i baştan sona elle yazdı ve çoğalttı; bk. Hüsrev (Altınbaşak)"
"bilhassa","özellikle"
"ümmî","tahsil görmemiş, okuma yazma bilmeyen"
"imdad","yardım"
"bâki","devamlı, kalıcı, sonsuz"
"ebedî","sonsuz, sonu olmayan"
"Âmin","Allah'ım kabul eyle"
"hizmet-i imaniye ve Kur'âniye","iman ve Kur'ân hizmeti"
"muvaffak","başarılı"
"âmin","Allah'ım kabul eyle"
"Hafız Ali","(1898-1944) Bediüzzaman'ın, Risale-i Nur'u elle çoğaltmak için çok büyük gayretler gösteren talebesi; bk. Hafız Ali (Ergün)"
"Nazif","bk. Ahmed Nazif Çelebi"
"tevafuk","denk gelme, uygunluk"
"tetabuk","uygunluk"
"cihet","yön, taraf"
"cihet","yön, taraf"
"mabeyn","ara"
"tevafuk","denk gelme, uygunluk"
"Umum","genel, bütün"
"Aziz","çok değerli, izzetli, saygın"
"sıddık","çok doğru ve sadık"
"fevkinde","üstünde"
"âhir","son"
"mesrur","sevinçli, mutlu"
"müteşekkir","teşekkür eden, şükreden"
"mahiyet","temel özellik, nitelik"
"Hıfz-ı Kur'ân","Kur'ân'ı ezberleme"
"bedihî","açık, aşikâr"
"kâinat","evren, bütün yaratılmışlar"
"asır","yüzyıl"
"makam","derece, konum"
"hıfz","koruma; ezber"
"kırâat","okuma"
"mukaddem","önce olan"
"müreccah","tercih edilen"
"Kur'ân-ı Azîmüşşan","şan ve şerefi büyük olan Kur'ân"
"hakaik-i imaniye","iman hakikatleri, esasları"
"burhan","kuvvetli ve sarsılmaz delil"
"hüccet","güçlü, sarsılmaz kanıt, delil"
"hıfz","koruma; ezber"
"kıraat","okuma"
"hakaik","hakikatler, gerçekler, doğrular"
"tefsir","açıklama, yorumlama"
"izah","açıklama"
"cihet","yön, taraf"
"hıfz","koruma; ezber"
"elzem","çok lüzumlu"
"Nur fabrikası","Bediüzzaman'ın Hafız Ali, Küçük Ali, Tahirî Mutlu gibi bazı talebelerinin oluşturduğu mânevî bir şirket; bk. Nur Fabrikası"
"Gül fabrikası","Bediüzzaman'ın Hüsrev Altınbaşak, Rüştü Çakın ve Re'fet Barutçu gibi talebelerinin oluşturduğu mânevî şirket; bk. Gül Fabrikası"
"devâir","daireler"
"Mübarekler Heyeti","Üstad Bediüzzaman'ın Kuleönü talebeleri için mektuplarda kullandığı tabir"
"Lütfü","(1881-1974) Risale-i Nur'un elle çoğaltılmasında büyük hizmetleri geçen Abdullah Lütfi Özerdem; bk. Lütfi"
"nümune","misal, örnek"
"Sıddık Süleyman","(1898-1965) Bediüzzaman'a sekiz sene sadakatle hizmet ettiği için sıddık ünvanını alan, Bediüzzaman'ın en yakın talebe ve hizmetkârı"
"Hakkı","Bediüzzaman'ın ilk talebelerinden olan Hakkı Tığlı, Eğirdir Müftüsü Hüsnü Efendinin kardeşidir; bk. Hakkı Efendi"
"makam","derece, konum"
"hususan","özellikle"
"ümmî","tahsil görmemiş, okuma yazma bilmeyen"
"faziletmeâb","fazilet, erdem ve üstünlük sahibi"
"Ebedî","sonsuza kadar"
"minnettar","iyilik yapan birisine karşı duyulan teşekkür hissi"
"hâdim","hizmetçi"
"feyz","bereket, nimet"
"eltâf-ı Rabbaniye","Allah'ın lütufları, ikramları"
"mazhariyet","erişme, kavuşma"
"suret","biçim, şekil"
"şükran","minnettarlık, teşekkür"
"mukabele","karşılık verme"
"âciz","güçsüz, zayıf"
"menfur-u umumî","genelin nefretini kazanan"
"Nazif","bk. Ahmed Nazif Çelebi"
"vatanperver","vatansever"
"hakikatçi","doğruyu savunan"
"müştâk","arzulu, istekli, düşkün"
"Nur","Bediüzzaman'ın Hafız Ali, Küçük Ali, Tahirî Mutlu gibi bazı talebelerinin oluşturduğu mânevî bir şirket; bk. Nur Fabrikası"
"Gül","Bediüzzaman'ın Hüsrev Altınbaşak, Rüştü Çakın ve Re'fet Barutçu gibi talebelerinin oluşturduğu mânevî şirket; bk. Gül Fabrikası"
"Müberekler Heyeti","Üstad Bediüzzaman'ın Kuleönü talebeleri için mektuplarda kullandığı tabir; bk. Mübarekler Heyeti"
"mukaddes","kutsal"
"sada","ses"
"âciz","güçsüz, zayıf"
"kasır","eksik, noksan"
"Aşere-i Mübeşşere-i Kur'âniye","Kur'ân'ın cennetle müjdelediği on sahabe"
"Ashâb-ı Güzîn","seçkin, meşhur sahabîler"
"rıdvânullahi aleyhim ecmaîn","Allah hepsinden razı olsun"
"şahsiyet-i mâneviye","belli bir kişi olmayıp bir topluluktan meydana gelen mânevî kişilik, tüzel kişilik"
"mikyas","ölçek, ölçü"
"sıddık","çok doğru ve sadık"
"mücahid","cihad eden, din uğrunda çaba harcayan"
"uzv","organ"
"aziz","çok değerli, izzetli, saygın"
"mübarek","hayırlı, değerli"
"Sabri","bk. Sabri Arseven"
"Büyük Hafız Ali","(1898-1944) Bediüzzaman'ın, Risale-i Nur'u elle çoğaltmak için çok büyük gayretler gösteren talebesi; bk. Hafız Ali (Ergün)"
"âlicenâbâne","cömertçe"
"muhabbet","sevgi"
"merbutiyet-i kalbiye","kalp bağlılığı"
"tevafuk","denk gelme, uygunluk"
"muktedir","gücü yeten, yapabilen"
"Nur deryası","nur denizi; Risale-i Nur"
"hasıl","meydana gelen"
"keramet-i gaybiye","gayb ile, gelecek ile ilgili keramet"
"kıymettar","kıymetli, değerli"
"tevafukat","tevafuklar"
"âdi","basit, değersiz"
"mukaddes","kutsal"
"heyet","topluluk, kurul"
"mübarek","hayırlı, değerli"
"uzv","organ"
"hüsn-ü kabul","iyi karşılama, güzellikle benimseme"
"iltifat","iyilik ve güzellikle muamele"
"mazhar","erişme, kavuşma , nâil olma"
"hizmet-i kudsiye","kutsal hizmet"
"tevafuk","denk gelme, uygunluk"
"cüz'î","az, küçük, ferdî"
"iştirak","ortak olma, katılma"
"kudsî","kutsal, kusursuz ve yüce"
"keramet","Allah'ın bir ikramı olarak verilen olağanüstü hâl ve özellik"
"Cenab-ı Rabb-i İzzet","itibar ve yücelik sahibi olan Allah"
"nihayetsiz","sınırsız, sonsuz"
"eltaf-ı Sübhâniye","her türlü eksiklikten sonsuz derecede yüce olan Allah'ın lütûfları, ihsanları"
"lütf-u Rabbânî","Allah'ın lütfu; herbir varlığa yaratılış gayelerine ulaşmaları için muhtaç olduğu şeyleri veren, onları terbiye edip idaresi ve egemenliği altında bulunduran Allah'ın lütfu, ihsanı"
"şükran","minnettarlık, teşekkür"
"arz","ifade etme, sunma"
"hizmet-i kudsiye","kutsal hizmet"
"katre","damla"
"mesabe","derece"
"cüz'î","az, küçük, ferdî"
"âsâr-ı fiiliye","fiilî eserler, fiilen yapılan işler"
"âciz","güçsüz, zayıf"
"muhal","imkansız, olmayacak şey"
"ashâb-ı Resulullah","peygamberimizi görüp onun sohbetine erişme şerefini kazanmış mü'minler"
"rıdvanullahi aleyhim ecmâin","Allah hepsinden razı olsun"
"hazerat","hazretler; saygı, hürmet maksadıyla büyüklere verilen unvan"
"şahsiyet-i maneviye","belli bir kişi olmayıp bir topluluktan meydana gelen mânevî kişilik; Sahabe mânâsını oluşturan ortak kimlik, ortak mânâ"
"cilve","görüntü, yansıma"
"Mübarekler Heyeti","Üstad Bediüzzaman'ın Kuleönü talebeleri için mektuplarda kullandığı tabir"
"Heyet","topluluk, kurul"
"âzâ","üye"
"iltifat","iyilik ve güzellikle muamele"
"mazhar","erişme, kavuşma , nâil olma"
"kudsî","kutsal, kusursuz ve yüce"
"mazhar","erişme, kavuşma , nâil olma"
"delâlet","delil olma, işaret etme"
"Kadîr-i Mutlak","herşeye sınırsız bir şekilde gücü yeten sonsuz kudret sahibi, Allah"
"Hâlık-ı Zülcelâl","sonsuz haşmet ve yücelik sahibi ve her şeyin yaratıcısı olan Allah"
"hurufat","harfler"
"mevcudat","varlıklar"
"hamd-ü senâ","şükür ve övgü"
"güzide","seçilmiş, beğenilmiş"
"kıymettar","kıymetli, değerli"
"Mübarekler Heyeti","Üstad Bediüzzaman'ın Kuleönü talebeleri için mektuplarda kullandığı tabir"
"Heyet","topluluk, kurul"
"âzâ","üye"
"ihtiram","saygı gösterme, hürmet"
"minnet","şükran duyma, yapılan bir iyiliğe karşı teşekkür etme"
"şükran","minnettarlık, teşekkür"
"arz","ifade etme, sunma"
"hizmetkâr","hizmetçi"
"Ahmed Nazif","bk. Ahmed Nazif Çelebi"
"Şefkat","içten ve karşılık beklemeden duyulan merhamet, sevgi"
"esasat-ı İslâmiye","İslâm'ın esasları, şartları"
"haric","dış"
"bid'at","aslen dinde olmayıp sonradan çıkarılmış din için zararlı âdet ve uygulama"
"dalâlet","hak yoldan sapkınlık, inkâr"
"hakikat","gerçek"
"Şefkat-i insaniye","insanın şefkati"
"merhamet-i Rabbaniye","Allah'ın merhameti, şefkati"
"cilve","görüntü, yansıma"
"rahmet","İlâhî şefkat, merhamet ve ihsan"
"Rahmetenli'l-Âlemîn","âlemlere rahmet olarak gönderilen Peygamberimiz (a.s.m.)"
"mertebe-i şefkat","şefkat mertebesi, derecesi"
"şefkat","içten ve karşılık beklemeden duyulan merhamet, sevgi"
"merhamet","acıma, şefkat"
"şefkat","içten ve karşılık beklemeden duyulan merhamet, sevgi"
"dalâlet","hak yoldan sapkınlık, inkâr"
"ilhad","dinsizlik, inkâr"
"sirayet","bulaşma"
"maraz-ı ruhî","ruhî hastalık"
"sakam-ı kalbî","kalp hastalığı"
"kâfir","Allah'ı veya Onun kesin olarak bildirdiği şeylerden en az birini inkâr eden kimse"
"münafık","iki yüzlü; inanmadığı halde inanmış görünen kimse"
"cihad","mücadele; din uğrunda çaba harcama"
"şefkat","içten ve karşılık beklemeden duyulan merhamet, sevgi"
"tevil","yorum"
"edyân-ı semâviye","semavî olan, vahiyle gelen dinler"
"kısm-ı azîm","büyük bir kısım"
"tekzip","yalanlama"
"zulm-ü azîm","çok büyük zulüm"
"merhamet","acıma, şefkat"
"himayetkârâne","koruyarak"
"şefkat","içten ve karşılık beklemeden duyulan merhamet, sevgi"
"biçare","çaresiz"
"şedit","çok şiddetli"
"hayat-ı ebediye","sonsuz âhiret hayatı"
"ehl-i iman","Allah'a inananlar, mü'minler"
"su-i âkıbet","kötü son"
"şefkatkârâne","şefkatli bir şekilde"
"merhametkârâne","merhametli bir şekilde"
"mazlum","zulme, haksızlığa uğrayan"
"ehl-i iman","Allah'a inananlar, mü'minler"
"merhamet","acıma, şefkat"
"şenî","fena, kötü"
"gadir","zulüm, acımasızlık"
"kat'iyet","kesinlik"
"dalâlet","hak yoldan sapkınlık, inkâr"
"kâinat","evren, bütün yaratılmışlar"
"tahkir","hakaret etme, küçümseme"
"mevcudat","varlıklar, var edilenler"
"zulm-ü azîm","çok büyük zulüm"
"rahmet","İlâhî şefkat, merhamet ve ihsan"
"ref'","ortadan kaldırma"
"âfât","afetler, musibetler"
"nüzul","inme"
"câni","cinayet işlemiş"
"şekva","şikâyet"
"İstirahat","rahat, huzur"
"selb","ortadan kaldırma"
"rivâyet-i sahiha","Peygamberimizden (a.s.m.), dosdoğru olarak nakledilmiş rivâyet, söz"
"kâfir","Allah'ı veya Onun kesin olarak bildirdiği şeylerden en az birini inkâr eden kimse"
"şefkat","içten ve karşılık beklemeden duyulan merhamet, sevgi"
"şefkat","içten ve karşılık beklemeden duyulan merhamet, sevgi"
"hadsiz","sonsuz, sınırsız"
"şefkat","içten ve karşılık beklemeden duyulan merhamet, sevgi"
"hadsiz","sonsuz, sınırsız"
"merhamet","acıma, şefkat"
"müstehak","hak etmiş, lâyık"
"âfât","afetler, musibetler"
"câni","cinayet işlemiş"
"mazlum","zulme, haksızlığa uğramış"
"eski Harb-i Umumî","Birinci Dünya Savaşı; bk. Birinci Harb-i Umumî"
"ehl-i İslâm","İslâm'a tabi olan, Müslümanlar"
"bilhassa","özellikle"
"katl","öldürme"
"müteellim","elem çekme, üzülme"
"Fıtrat","yaratılış, mizaç"
"rikkat","acıma, yufka yüreklilik"
"ziyade","çok"
"tahammül","katlanma, yüklenme"
"haricinde","dışında"
"maktul","öldürülen"
"şehîd","Allah yolunda canını feda eden Müslüman"
"veli","Allah dostu"
"fâni","geçici, ölümlü"
"bâki","devamlı, kalıcı"
"tebdil","değiştirilme"
"zâyi","kaybolan, giden"
"sadaka","Allah rızası için ihtiyaç sahibi kişilere yapılan yardım"
"bâki","devamlı, kalıcı"
"mübadele","değiş tokuş"
"mazlum","zulme, haksızlığa uğramış"
"kâfir","Allah'ı veya Onun kesin olarak emrettiği şeylerden herhangi birini inkâr eden kimse"
"âhiret","öteki dünya; öldükten sonraki sonsuz hayat"
"âfat","afetler, musibetler"
"mukabil","karşılık"
"rahmet-i İlâhiye","Allah'ın herşeyi kuşatan sonsuz rahmeti"
"perde-i gayb","gayb perdesi; insanların bilmeyip sadece Allah'ın bildiği gayb âlemindeki mânevî perde"
"mazlum","zulme, haksızlığa uğramış"
"tezahür-ü rahmet","rahmetin belirtisi, ortaya çıkması"
"Ya Rabbi","ey Rabbim; ey herbir varlığa yaratılış gayelerine ulaşmaları için muhtaç olduğu şeyleri veren ve onları terbiye edip idaresi ve egemenliği altında bulunduran Allah'ım"
"şükür","nimetlere karşı memnunluk gösterme, Allah'a teşekkür etme"
"elhamdü lillâh","Allah'a hamd olsun"
"kat'î","kesin"
"suret","biçim, şekil"
"ifrat-ı şefkat","aşırı derecede şefkat duyma"
"teessür","üzüntü"
"elem","acı, keder"
"Aziz","çok değerli, izzetli, saygın"
"sıddık","çok doğru ve sadık"
"ihtar-ı mânevî","mânen yapılan ihtar, uyarı"
"tekmil","tamamlanma, mükemmelleştirilme"
"ehemmiyetli","önemli"
"Eski Said","Bediüzzaman'ın kendisi için kullandığı tabirdir. Risale-i Nur'un yazılmaya başlandığı za-mana kadarki dönemi ifade eder; bk. Bediüzzaman Said Nursî"
"münasebettar","ilişkili, bağlantılı"
"mahrem","gizli olan, herkese söylenmeyen, gizli sır"
"Lâhika","ek; Bediüzzaman ve talebelerinin mektuplarından oluşan kitaplar"
"ihtar","hatırlatma, uyarı"
"binaen","dayanarak"
"ihtar","hatırlatma, uyarı"
"sair","diğer, başka"
"halel","zarar, eksiklik"
"tenbih","ikaz, uyarı"
"Lâhika","ek,ilave; Risale-i Nur talebelerinin Üstad Bediüzzamanla olan yazışmalarından oluşan eserler"
"Hulûsi-i Sâlis","bk. Abdullah Çavuş (Sualp)"
"ehemmiyetli","önemli"
"mesrur","sevindirme"
"vâris","mirasçı"
"kıymettar","kıymetli, değerli"
"tesahub","sahip çıkma; koruma"
"beyan","açıklama, anlatma"
"Gül","Bediüzzaman'ın Hüsrev Altınbaşak, Rüştü Çakın ve Re'fet Barutçu gibi talebelerinin oluşturduğu mânevî şirket; bk. Gül Fabrikası"
"Nur","Bediüzzaman'ın Hafız Ali, Küçük Ali, Tahirî Mutlu gibi bazı talebelerinin oluşturduğu mânevî bir şirket; bk. Nur Fabrikası"
"Mübarekler","Üstad Bediüzzaman'ın Kuleönü talebeleri için mektuplarda kullandığı tabir; bk. Mübarekler Heyeti"
"umum","genel, bütün"
"tenvir","aydınlatan, nurlandıran"
"rayiha","koku"
"Cenâb-ı Hak","Hakkın ta kendisi olan sonsuz şeref ve yücelik sahibi Allah"
"muvaffak","başarılı"
"Âmin","Allah'ım kabul eyle"
"âlem-i beka","devamlı ve kalıcı âlem, âhiret"
"rayiha","koku"
"istişmam","koklama"
"has","husûsi, özel; kıymetli ve ileri gelen mühim yakınlar topluluğu"
"vâris","mirasçı"
"has","husûsi, özel; kıymetli ve ileri gelen mühim yakınlar topluluğu"
"has","husûsi, özel; kıymetli ve ileri gelen mühim yakınlar topluluğu"
"erkân","temel unsurlar, ileri gelenler"
"vuku bulan","gerçekleşen, meydana gelen"
"münasebet","bağlantı, ilişki"
"beyan","açıklama, anlatma"
"Risaletü'n-Nur","Risale-i Nur'un diğer bir adı"
"hakaik-i İslâmiye","İslâmiyetin hakikatleri, esasları"
"Kat'î","kesin olarak"
"tahkikî","araştırarak ve kesin delillere dayanarak"
"Risaletü'n-Nur","Risale-i Nur'un diğer bir adı"
"Risaletü'n-Nur","Risale-i Nur'un diğer bir adı"
"iman-ı hakikî","hakiki, gerçek iman"
"isal","ulaştırmak, eriştirmek"
"fakir","muhtaç anlamında, tevazu ifadesi olarak ben yerine kullanılan bir söz"
"kesret-i mütalâa","çok okuma, çok tetkik etme"
"mütalâa","dikkatle okuma, inceleme"
"Risaletü'n-Nur","Risale-i Nur'un diğer bir adı"
"mütenevvi","çeşitli"
"hakaik","hakikatler, gerçekler, esaslar"
"telif","yazma, kaleme alma"
"ziyade","çok"
"kanaat","yetinme"
"kanaat","yetinme"
"elzem","çok lüzumlu"
"ulema","âlimler"
"meşrep","hareket tarzı, metot"
"bid'at","aslen dinde olmayıp sonradan çıkarılan zararlı âdet ve uygulama"
"zındıka","dinsizlik, inançsızlık"
"hakaik-i imaniye","iman hakikatleri, esasları"
"muhafaza","koruma"
"bid'at","aslen dinde olmayıp sonradan çıkarılan zararlı âdet ve uygulama"
"huruf ve hatt-ı Kur'ân","Kur'ân'ın harfleri ve yazısı; Arapça harfler"
"muhafaza","koruma"
"has","husûsi, özel; hâlis; kıymetli ve ileri gelen mühim yakınlar topluluğu"
"bilfiil","fiilen, uygulamada"
"huruf ve hatt-ı Kur'ân","Kur'ân'ın harfleri ve yazısı; Arapça harfler"
"huruf ve hatt-ı Kur'ân","Kur'ân'ın harfleri ve yazısı; Arapça harfler"
"ilm-i din","din ilmi"
"suret","biçim, şekil"
"istimal","kullanma"
"has","husûsi, özel; hâlis; kıymetli ve ileri gelen mühim yakınlar topluluğu"
"Elhamdü lillâh","Allah'a hamd olsun"
"İnşaallah","Allah dilerse, izin verirse"
"tecavüz","sataşan, saldıran"
"tedafü","kendini koruma, savunma"
"tahrip","yıkıp yok etme, bozma"
"hâkim","hükmeden"
"tecavüz","sataşan, saldıran"
"hadsiz","sınırsız, sayısız"
"hakikat","gerçek, esas"
"hakikat","gerçek, esas"
"intişar","yayılma"
"neşr","yayma"
"muhafaza","koruma"
"taife","grup, topluluk"
"âli","yüce, yüksek"
"hakikat","gerçek, esas"
"hâdisât-ı zamaniye","zamanın hâdiseleri, olayları"
"Vehhâbîlik","bk. Vehhâbîlik"
"Melâmî","Milâdî 8. yüzyılda yaşanan siyasî ve sosyal çalkantılar sonucu ortaya çıkan akımlardan biri; bk. Melâmîlik"
"nev'","çeşit"
"zemin ihzar","yer hazırlamak"
"ruhsat-ı şer'iye","dinin verdiği izin"
"umum","genel, bütün, herkes"
"teşmil","içine alma, kaplama"
"suret","biçim, şekil"
"hakikat-i İslâmiye","İslâmiyetin hakikati, esası"
"cereyan","meydana gelme, oluşma"
"esas-ı velâyet","veliliğin esası, temeli"
"esas-ı takvâ","takvânın esası, temeli"
"esas-ı azimet","azimetin (en üstün hükmün) esası, temeli"
"esâsât-ı Sünnet-i Seniye","Sünnet-i Seniye'nin esasları, temelleri"
"muhafaza","koruma"
"vazife-i asliye","asıl görev"
"Sevk-i zaruret","zorunluluğun itmesi"
"hâdisât","hâdiseler, olaylar"
"fetva","izin verme"
"Telif","yazma, kaleme alma"
"Münazarat","tartışmalar; nefisle yapılan bir münâzarâ anlamına gelen Üstad Bediüzzaman'ın bir eseri"
"nam","ad"
"Eski Said","Bediüzzaman'ın kendisi için kullandığı tabirdir. Risale-i Nur'un yazılmaya başlandığı za-mana kadarki dönemi ifade eder; bk. Bediüzzaman Said Nursî"
"inkılâp","değişme, dönüşme"
"muhit","çevre, etraf"
"tesirat-ı hariciye","dış etkiler"
"neş'et","meydana gelme, doğma"
"hâlet-i ruhiye","ruh hâli"
"hatîat","hatalar"
"kusurat","kusurlar, eksiklikler"
"hatîat","hatalar"
"istiğfar","Allah'tan bağışlanma dileme"
"hatîat","hatalar"
"nedamet","pişman olma"
"Cenâb-ı Hak","Hakkın ta kendisi olan sonsuz şeref ve yücelik sahibi Allah"
"rahmet","İlâhî şefkat, merhamet ve ihsan"
"niyaz","dua, talep, istek"
"ehl-i iman","Allah'a ve Allah'tan gelen herşeye inanan kimseler; mü'minler"
"meyusiyet","ümitsizlik"
"izale","giderme, ortadan kaldırma"
"hatîat","hatalar"
"hüsn-ü niyet","iyi niyet"
"Eski Said","Bediüzzaman'ın kendisi için kullandığı tabirdir. Risale-i Nur'un yazılmaya başlandığı za-mana kadarki dönemi ifade eder; bk. Bediüzzaman Said Nursî"
"esas-ı mühim","önemli esas"
"hakikat","doğru gerçek"
"ehl-i velâyet","veliler, Allah dostları"
"keşfiyat","keşifler, buluşlar"
"tevilât","yorumlar"
"rüya-yı sadıka","doğru olan ve şeytanın karışmadığı rüya"
"tevil","yorum"
"hiss-i kablelvuku","birşeyi olmadan önce hissetme duygusu"
"tâbir","açıklama, yorum"
"Eski Said","Bediüzzaman'ın kendisi için kullandığı tabirdir. Risale-i Nur'un yazılmaya başlandığı za-mana kadarki dönemi ifade eder; bk. Bediüzzaman Said Nursî"
"hiss-i kablelvuku","birşeyi olmadan önce hissetme duygusu"
"hakikat","doğru gerçek"
"tevil","yorum"
"tâbir","açıklama, yorum"
"suret","biçim, şekil"
"beyan","açıklama, anlatım"
"hilâf","aykırı, ters"
"Ehl-i iman","Allah'a ve Allah'tan gelen herşeye inanan kimseler; mü'minler"
"meyusiyet","ümitsizlik"
"İstikbal","gelecek"
"hiss-i kablelvuku","birşeyi olmadan önce hissetme duygusu"
"istikbal","gelecek"
"ehl-i iman","Allah'a ve Allah'tan gelen herşeye inanan kimseler; mü'minler"
"adese","mercek"
"Hürriyet inkılâbı","1908'de ilân edilen ikinci Meşrutiyet"
"Tâbir","açıklama, yorum"
"tevil","yorum"
"tatbik","uygulama"
"kemmiyet","sayıca çokluk, nicelik"
"Eski Said","Bediüzzaman'ın kendisi için kullandığı tabirdir. Risale-i Nur'un yazılmaya başlandığı za-mana kadarki dönemi ifade eder; bk. Bediüzzaman Said Nursî"
"edip","edebiyatçı"
"istibdad","baskı, diktatörlük"
"hiss-i kablelvuku","birşeyi olmadan önce hissetme duygusu"
"tâbir","açıklama, yorum"
"tevil","yorum"
"beyan","açıklama, anlatım"
"Eski Said","Bediüzzaman'ın kendisi için kullandığı tabirdir. Risale-i Nur'un yazılmaya başlandığı za-mana kadarki dönemi ifade eder; bk. Bediüzzaman Said Nursî"
"acip","hayret verici, şaşırtıcı"
"istibdad","baskı, diktatörlük"
"âsâr","eserler, kitaplar"
"beyanat","açıklamalar, izahlar"
"istibdâdât-ı acîbe","hayret verici baskılar, zulümler"
"meşruta-i meşrua","dine uygun olan meşrutiyet yönetimi; dine uygun hareket eden meclis"
"vasıta-i necat","kurtuluş vasıtası"
"hürriyet-i şer'iye","din özgürlüğü"
"Kur'ân'ın ahkâmı","Kur'ân'ın hükümleri, esasları"
"meşveret","işlerin danışıp görüşülerek halledilmesi; meclis yönetimi"
"hürriyetperver","hürriyetçi; hürriyete, özgürlüğe düşkün"
"nam","ad"
"istikbal","gelecek"
"istibdad","baskı, diktatörlük"
"nümune","örnek, misal"
"müstebit","zorba, diktatör"
"Hindistan","bk. Hindistan"
"eşedd-i zulm","zulmün en şiddetlisi"
"âzamî","çok büyük"
"tecziye","cezalandırmak"
"kanun-u müstebidâne","baskı ve zorbalığa yönelik kanun"
"inzibat","âsayiş, düzen"
"nam","ad"
"Münazarat","tartışmalar; aşiretlerle yapılan münâzarâlar anlamına gelen Üstad Bediüzzaman'ın bir eseri"
"nam","ad"
"lâtife","espri, nükte"
"suret","biçim, şekil"
"haşiyecik","küçük dipnot"
"telif","yazma, kaleme alma"
"zarifü't-tab'","zarif tabiatlı, güzel huylu"
"mülâtafe","lâtife etme, şakalaşma"
"nev'","tür"
"suret","biçim, şekil"
"beyan","açıklama, anlatım"
"Münazarat","tartışmalar; aşiretlerle yapılan münâzarâlar anlamına gelen Üstad Bediüzzaman'ın bir eseri"
"hâtime","son"
"Medresetü'z-Zehra","Bediüzzaman'ın doğu illerinde kurmayı hayal ettiği üniversite; Risale-i Nur talebelerinin oluşturduğu mânevî üniversitesi; bk. Medresetü'z-Zehra"
"hakikat","gerçek, esas"
"istikbal","gelecek"
"zemin izhar etmek","yer hazırlamak"
"ihtiyarsız","irade dışı, istemeyerek"
"hiss-i kablelvuku","birşeyi olmadan önce hissetme duygusu"
"hakikat","gerçek, esas"
"suret","biçim, şekil"
"hakikat","gerçek, esas"
"cihet","yön, taraf"
"vücuda","oluşma, meydana gelme"
"Sultan Reşad","Osmanlı padişahlarının otuz beşincisi, İslâm halifelerinin yüzüncüsü; bk. Sultan Reşad"
"Van","bk. Van"
"Medresetü'z-Zehra","Bediüzzaman'ın doğu illerinde kurmayı hayal ettiği üniversite; Risale-i Nur talebelerinin oluşturduğu mânevî üniversitesi; bk. Medresetü'z-Zehra"
"sabık Harb-i Umumî","Birinci Dünya Savaşı; bk. Birinci Harb-i Umumî"
"Ankara","bk. Ankara"
"hakikat","gerçek, esas"
"meb'us","milletvekili"
"meb'us","milletvekili"
"banknot","kâğıt para"
"iblâğ","belli bir seviyeye ulaştırma, çıkarma"
"tahsisat","bir kimse veya birşey için ayrılmış ödenekler—para, mal gibi"
"teessüf","eseflenme, üzülme ifadesi"
"Cenâb-ı Erhamürrâhimîn","merhametlilerin en merhametlisi olan şeref ve azamet sahibi yüce Allah"
"hüviyet","kimlik, şahsiyet"
"Isparta","bk. Isparta"
"vilâyet","il"
"tesis","kurma, yerleştirme"
"tecessüm","cisimleşme, cisim halinde belirme"
"İnşaallah","Allah dilerse, izin verirse"
"istikbal","gelecek"
"şakirt","talebe, öğrenci"
"âli","yüce, yüksek"
"hakikat","gerçek"
"suret","biçim, şekil"
"tesis","kurma, yerleştirme"
"muvaffak","başarılı"
"Eski Said","Bediüzzaman'ın kendisi için kullandığı tabirdir. Risale-i Nur'un yazılmaya başlandığı za-mana kadarki dönemi ifade eder; bk. Bediüzzaman Said Nursî"
"İttihad-ı Terakki Komitesi","Osmanlı Devletinin son yıllarında Genç Türkler veya Jön Türkler adı verilen, gerek yurt içinde gerek yurt dışında faaliyet gösteren Meşrutiyet taraftarları; bk. İttihad ve Terakki"
"şiddet-i muhalefet","şiddetli muhalefet"
"tarafgirâne","taraflı bir şekilde"
