"kelime","anlam"
"hemşehri","aynı şehirden, aynı memleketten olan"
"fevkalâde","olağanüstü"
"temeddüh","övünme, kendini övme"
"kahramanâne","kahramancasına"
"hakikî","gerçek"
"ihtar","hatırlatma, ikaz"
"mâsum","günahsız, suçsuz"
"Nurs","Bediüzzaman Said Nursî'nin doğduğu köy; bk. Nurs Köyü"
"Nurs","Bediüzzaman Said Nursî'nin doğduğu köy; bk. Nurs Köyü"
"iftihar","övünç, şeref"
"kaza","ilçe"
"nahiye","kazadan küçük, köyden büyük olan yerleşim yeri; bucak, belde"
"Nurs","Bediüzzaman Said Nursî'nin doğduğu köy; bk. Nurs Köyü"
"hiss-i kablelvuku","bir şeyi olmadan önce hissetme duygusu"
"nimet-i İlâhiye","Allah'ın nimeti"
"temeddüh","övünme, övgü"
"suret","şekil, biçim"
"nahiye","kazadan küçük, köyden büyük olan yerleşim yeri; bucak, belde"
"Hizan kazası","Doğu Anadolu Bölgesinde, Bitlis iline bağlı bir ilçe; bk. Hizan"
"Isparta","bk. Isparta"
"meşhur","bilinen"
"Seyda","bk. Şeyh Abdurrahman-ı Tâğî"
"Şeyh Abdurrahman-ı Tâğî","Üstad Bediüzzaman'ın büyük biraderi Molla Abdullah'ın bağlı olduğu Hazret-i Ziyaeddin'in babası; bk. Şeyh Abdurrahman-ı Tâğî"
"himmet","mânevî yardım"
"âlim","ilim sahibi, çok bilgili olan"
"Kürdistan","tarihte coğrafi bir bölge olarak Kürtlerin yaşadıkları bölgelere verilmiş isim; bk. Kürdistan"
"iftihar","övünç, şeref"
"münazara-i ilmiye","ilmî sohbet ve tartışma"
"himmet","mânevî yardım"
"daire-i ilim","ilim dairesi"
"tarikat","İlâhî hakikatlere ulaşmak için, şeyhin gözetiminde takip edilen yol"
"vaziyet","durum, hâl"
"güya","sanki"
"rû-yi zemin","yeryüzü"
"meşhur","bilinen"
"ulema","âlimler, ilim sahipleri"
"evliya","Allah dostları, velîler"
"allâme","büyük âlim, derin ilim sahibi"
"kutub","önder, rehber; yaşadığı dönemin en büyük mürşidi"
"medar-ı bahs","söz konusu, bahsetme sebebi olan"
"âlim","ilim sahibi, çok bilgili olan"
"fütuhat","fetihler, zaferler"
"vaziyet","durum, hâl"
"ziyade","çok, fazla"
"zekâvet","zekilik, kurnazlık"
"Münazara","tartışma"
"galebe çalsa","üstün gelme"
"iftihar","övünç, şeref"
"hissiyat","duygular, hisler"
"tarikat şeyhleri","İlâhî hakikatlere ulaşmak için, şeyhin gözetiminde takip edilen yol"
"medar-ı hayret","hayrete sevkeden, şaşırtan"
"müsabaka","yarışma"
"nahiye","kazadan küçük, köyden büyük olan yerleşim yeri; bucak, belde"
"kaza","ilçe"
"hâlet","durum, hâl"
"ihtar","hatırlatma, ikaz"
"kat'î","kesin"
"mürşid","irşad eden, doğru yolu gösteren"
"evliya","Allah dostları, velîler"
"şeyh","tarikat dersi veren mânevî lider, mürşid"
"hiss-i kablelvuku","bir şeyi olmadan önce hissetme duygusu"
"şakirt","öğrenci, talebe"
"mürşid","irşad eden, doğru yolu gösteren"
"mürid","Allah'ın rızasına kavuşmayı isteyen, bir mürşidin talebesi"
"ehl-i iman","Allah'a ve Allah'tan gelen her şeye inanan kimseler, mü'minler"
"imdad","yardım"
"istikbal","gelecek"
"nimet-i İlâhiye","Allah'ın nimeti"
"acip","acaip, şaşırtıcı"
"şerait","şartlar"
"hadsiz","sınırsız, sayısız"
"muarız","karşı gelen, karşı görüşte olan, muhalif"
"dalâlet","hak yoldan ayrılma, sapkınlık"
"mukabil","karşı, karşı taraf"
"vehham","aşırı derecede vehimli, kuruntulu"
"garazkâr","kötü niyet sahibi, art niyetli"
"desise","hile"
"ihâta","kuşatıcılık, içine alma"
"tetkikat","araştırmalar, incelemeler"
"fevkalâde","olağanüstü"
"galebe","üstün gelme"
"tenvirat","aydınlatmalar, nurlandırmalar"
"serbestiyet","serbestlik"
"mevki","konum"
"kablelvuku","olmadan önce"
"İmam-ı Ali","dört büyük halifenin dördüncüsü; bk. Ali (r.a.)"
"Radıyallahu Anh","Allah ondan razı olsun"
"Gavs-ı Âzam","(1077-1166) tasavvufta en yüksek makamlardan biri olan Gavs-ı Âzam mertebesine yükseldiği için bu unvanla anılmıştır. Kàdiriyye tarikatının kurucusudur; bk. Abdülkadir-i Geylânî"
"kuddise sırruhu","İlâhî hikmetten öğrendiği sırlar mübarek olsun anlamında, büyük veliler için kullanılan bir hürmet ifadesi"
"nahiye","kazadan küçük, köyden büyük olan yerleşim yeri; bucak, belde"
"mesrur","mutlu"
"biraderzâde","kardeş oğlu"
"mahrem","gizli olan, herkese söylenmeyen"
"rutubet","nemlilik, ıslaklık"
"rahmet","İlâhî şefkat, merhamet ve ihsan; yağmur"
"nahiye","kazadan küçük, köyden büyük olan yerleşim yeri; bucak, belde"
"rahmet","İlâhî şefkat, merhamet ve ihsan; yağmur"
"hiss-i kablelvuku","bir şeyi olmadan önce hissetme duygusu"
"Umum","bütün"
"hemşire","kız kardeş"
"Hiss-i kablelvuku","bir şeyi olmadan önce hissetme duygusu"
"tetimme","ek, tamamlayıcı not"
"sıddık","çok doğru ve bağlı"
"zuhur","belirme, ortaya çıkma"
"hiss-i kablelvuku","bir şeyi olmadan önce hissetme duygusu"
"küllî","büyük, kapsamlı"
"has talebeler","Üstad Bediüzzaman'ın çok değer verdiği, ilk sıradaki talebeler"
"itiraf","söylenmek istenmeyen bir şeyin açıklanması"
"tarz-ı hayat","hayat tarzı, yaşam biçimi"
"namzet","aday"
"tetimme","ek, tamamlayıcı not"
"hiss-i kablelvuku","bir şeyi olmadan önce hissetme duygusu"
"cüz'î-küllî","küçük-büyük, aç-çok"
"hayvanat","hayvanlar"
"rüya-yı sâdıka","doğru olan ve şeytanın karışmadığı rüya"
"hiss-i kablelvuku","bir şeyi olmadan önce hissetme duygusu"
"nev'","çeşit, tür"
"hassasiyet","duyarlı olma"
"keramet","Allah'ın bir ikramı olarak, görülen olağanüstü hâl ve fiil"
"âsâb","damarlar; sinirler"
"hassasiyet","duyarlı olma"
"rutubet-i havâiye","havanın rutubeti, nemi"
"hiss-i kablelvuku","bir şeyi olmadan önce hissetme duygusu"
"tarz-ı hayat","hayat tarzı, yaşam biçimi"
"güzeran-ı hayat","hayatın geçmesi; hayatın geçmiş seyri"
"techiz","donatma, hazırlama"
"Hüsrev","bk. Hüsrev (Altınbaşak)"
"Feyzi","(1912-1990) Üstad Bediüzzaman'a Kastamonu'daki mecburi ikameti sırasında altı sene hizmet eden ve Risale-i Nur hizmetinden dolayı Afyon ve Denizli hapislerinde tutuklu kalan Bediüzzaman'ın talebesi; bk. Mehmed Feyzi (Pamukçu)"
"Hafız Ali","(1898-1944) Bediüzzaman'ın, Risale-i Nur'u elle çoğaltmak için çok büyük gayretler gösteren talebesi; bk. Hafız Ali (Ergün)"
"Nazif","bk. Ahmed Nazif Çelebi"
"tarz-ı hayat","hayat tarzı, yaşam biçimi"
"hizmet-i Nuriye","Risale-i Nur hizmeti"
"vaziyet","durum, hâl"
"has kardeşler","özel kardeşler; Üstad Bediüzzaman'ın çok değer verdiği ilk sıradaki talebeler"
"tarz-ı hayat","hayat tarzı, yaşam biçimi"
"nurânî","nurlu, aydınlık"
"tanzim","düzenlenme"
"Gavs-ı Âzam","(1077-1166) tasavvufta en yüksek makamlardan biri olan Gavs-ı Âzam mertebesine yükseldiği için bu unvanla anılmıştır. Kàdiriyye tarikatının kurucusudur; bk. Abdülkadir-i Geylânî"
"silsile-i keramet","kerametlerin zincirleme birbirini takibi"
"telâkki","anlama, kabul etme"
"silsile-i keramet","kerametlerin zincirleme birbirini takibi"
"tebeyyün","belli olma, ortaya çıkma"
"Ezcümle","bu cümleden, meselâ, örneğin"
"Hürriyet","1908 yılında, ikinci Meşrutiyetin ilânı ile birlikte gerçekleşen yeni sistemin halk arasındaki adı"
"mühim","önemli"
"ilm-i kelâm","iman hakikatlerini ispat eden ve açıklayan ilim dalı"
"mütalâa","dikkatle okuma, inceleme"
"ulema","âlimler"
"mektep","okul"
"muallim","öğretmen, eğitmen"
"münazara","tartışma"
"Medar-ı hayret","hayret sebebi, hayrete sevkeden"
"münazara","tartışma"
"mütalâa","dikkatle okuma, inceleme"
"feylesof","filozof"
"fevkalâde","olağanüstü"
"muvaffakıyet","başarı"
"had","sınır"
"ziyade","çok, fazla"
"hodfuruşluk","kendini beğendirmeye çalışma mânâsında tevazu ifadesi olarak kullanılmış"
"izhar-ı fazilet","güzel ahlâkın, erdemin gösterilmesi"
"ulemâ","âlimler"
"makbuliyet","beğenilmeye, kabul olunmaya lâyık olma, geçerlilik"
"zemin hazır","yer hazırlamak, uygun ortam oluşturmak"
"fakir","muhtaç, yoksul"
"zâhid","zühd ve takvâ sahibi olan, Allah korkusuyla dünya nimetlerinden el çekip âhirete yönelen kimse"
"sofu","tasavvuf ehli"
"riyazetçi","fâni şeylerden uzaklaşarak, bir köşeye çekilip kendi halinde az gıda ile yaşayan kişi"
"haysiyet","itibar, şeref"
"hanedan","büyük ve köklü aile"
"haysiyet","itibar, şeref"
"hissedar","pay sahibi"
"tarihçe-i hayat","hayat hikâyesi"
"izhar","gösterme, açığa çıkarma, söyleme"
"tenezzül","inme, alçalma"
"hassaten","özellikle, ayrıca, bilhassa"
"zarfında","içinde"
"mücahede","cihad etme, gayret gösterme"
"tamah","aç gözlü, cimri"
"mağlûp","yenilme"
"itiraz","kabul etmediğini belirtme, karşı çıkma"
"hâlet-i ruhiye","ruh hâli"
"ihsan","bağışlanma, ikram edilme"
"ezcümle","bu cümleden; meselâ, örneğin"
"Eski Said","Bediüzzaman'ın kendisi için kullandığı tabirdir. Risale-i Nur'un yazılmaya başlandığı zamana kadarki dönemi ifade eder; bk. Bediüzzaman Said Nursî"
"Yeni Said","Risale-i Nur'un yazıldığı ve ikmal edildiği dönemde Bediüzzaman'ın kendisi için kullandığı tabir; bk. Bediüzzaman Said Nursî"
"tufan","büyük felâket"
"kat'â","asla, kesinlikle, hiçbir zaman"
"mağlûp","yenilme"
"divane","akılsız, deli"
"hâdisât","hadiseler, olaylar"
"divane","akılsız, deli"
"ihtar","hatırlatma, ikaz"
"mezkûr","adı geçen"
"hiss-i kablelvuku","bir şeyi olmadan önce hissetme duygusu"
"galebe","üstün gelme"
"serbestiyet","serbestlik"
"tahakkuk","gerçekleşme"
"hakikat-i ihlâs","ihlâsın gerçeği, özü, gücü, esprisi"
"rıza-yı İlâhî","Allah'ın razı olması"
"nokta-i istinad","dayanak noktası"
"acip","acayip, şaşırtıcı"
"hâlet-i ruhiye","ruh hâli"
"Aziz","çok değerli, izzetli"
"sıddık","çok doğru ve bağlı"
"Meyve","Meyve Risalesi, On Birinci Şuâ"
"hakikat","gerçek"
"izah","açıklama"
"Eski Said","Bediüzzaman'ın kendisi için kullandığı tabirdir. Risale-i Nur'un yazılmaya başlandığı zamana kadarki dönemi ifade eder; bk. Bediüzzaman Said Nursî"
"âfâk","kişinin kendi dışındaki şeyler"
"kâtib","yazı yazan, yazıcı"
"alâmet","belirti, işaret"
"şark","doğu"
"hadise","vakıa, olay"
"kıymettar","kıymetli, değerli"
"mâlâyâniyât","kişiyi ilgilendirmeyen şeyler; boş, anlamsız şeyler"
"zâyi","kaybetme"
"ihtar","hatırlatılma, ikaz edilme"
"hakikat","gerçek"
"beyan","açıklama, anlatma"
"muhtasar","kısa, özet"
"nev'","çeşit, tür"
"şakirt","öğrenci, talebe"
"tâdil","düzeltmek, dengeye getirmek"
"beyan","açıklama, anlatma"
"zekâvet","zekilik, kurnazlık"
"Meyve","Meyve Risalesi, On Birinci Şuâ"
"câzibedar","çekici"
"hakikî","asıl, gerçek"
"tarafgirlik","taraftarlık"
"meyl","arzu, istek; yönelme"
"şerik","ortak"
"meâl","açıklama, mânâ"
"âfâkî hâdisât","kişiyi ilgilendirmeyen, kendi dışında cereyan eden olaylar"
"sarhoşâne","sarhoşçasına"
"gaflet","âhirete, Allah'ın emir ve yasaklarına duyarsız davranma hâli; umursamazlık"
"biçare","çaresiz"
"fıtrat","mizaç, karakter"
"insaniyet","insanlık"
"farz","dinen yapılması mecburi olan"
"hadise","vakıa, olay"
"ihtiyac-ı mânevî","mânevî ihtiyaç"
"fıtrî","doğal, yaratılıştan gelen"
"Kat'iyen","kesin olarak"
"mu'cizatlı","mu'cizeli bir şekilde olan"
"hilkat","yaratılış"
"kemâl-i merak","tam bir merak"
"temâşâ","seyretme, bakma"
"nev-i beşer","insanlar, insanlık"
"muvakkat","geçici"
"fâni","geçici"
"tahrip","bozma, yok etme"
"hadise","vakıa, olay"
"zemin","yer"
"nev'","çeşit, tür"
"hâdisat-ı acîbe","şaşırtan olaylar"
"mazhar","ayna; erişen, nail olan"
"tâifesine","grup"
"nev-i beşer","insanlar"
"hâdisât","olaylar"
"mûcib-i merak","dikkati çeken, merak sebebi"
"ruhânî","ruhla ilgili, ruha ait"
"medar","sebep olan, kaynak"
"hadise","vakıa, olay"
"hakikî","asıl, gerçek"
"beşer","insan"
"şerli","kötü"
"ârızî","kendisinden olmayan, ilinti"
"hadise","vakıa, olay"
"ebedî","sonu olmayan, sonsuz"
"hadise","vakıa, olay"
"daimî","devamlı, sürekli"
"hadise","vakıa, olay"
"menfaat","çıkar, kişisel yarar"
"hadise","vakıa, olay"
"sebebiyet veren","sebep olan"
"hakikî","asıl, gerçek"
"fail","işi yapan, özne"
"mûcid","icad eden, var eden"
"Sebebiyet veren","sebep olan"
"cüz'î","az, küçük, ferdî"
"menfaat","çıkar, kişisel yarar"
"vaziyet","durum, hâl"
"şark","doğu"
"Bahr-i Muhit","okyanus"
"tasarruf","kullanma ve faaliyet"
"tedbir","idare etme, ihtiyacını karşılama"
"icad","var etme, vücuda getirme"
"rububiyet","Rablık; Allah'ın herbir varlığa yaratılış gayelerine ulaşmaları için muhtaç olduğu şeyleri vermesi, onları terbiye edip idaresi ve egemenliği altında bulundurması"
"hikmet","Cenâb-ı Hakkın bir gaye ve faydaya yönelik olarak, tam yerli yerinde yaratma sıfatı"
"nazara","dikkate alma"
"nihayet","son"
"menfaat","çıkar, kişisel yarar"
"divanelik","akılsızlık, delilik"
"hakikat","asıl, gerçek"
"gaflet","âhirete, Allah'ın emir ve yasaklarına duyarsız davranma hâli, umursamazlık"
"hakikî","asıl, gerçek"
"vazife-i insaniyet","insanlığın vazifesi"
"âhiret","öldükten sonraki sonsuz hayat"
"Hususan","bilhassa, özellikle"
"umumî","genel"
"hadise","vakıa, olay"
"vaziyet","durum, hâl"
"kader-i İlâhî","Allah'ın meydana gelecek hadiseleri olmadan önce takdir etmesi, plânlaması"
"kudret-i Rabbâniye","her şeyi terbiye ve idare eden Allah'ın kudreti, iktidarı"
"zulm u zulmet","zulüm ve karanlık"
"tabiat","canlı cansız varlıklar, maddî alem, doğa"
"tesadüf","rastlantı"
"ehl-i hakikat","tarikat ve tasavvuf yoluna girmeden, Sahabe gibi doğrudan Kur'ân ve Sünnet ışığında ilerleyenler"
"hakikat","asıl, gerçek"
"mârifetullah","Allah'ı bilme ve tanıma"
"kesret daireleri","çokluk daireleri; sayısız varlıklardan oluşan daireler"
"sarf","harcamak, kullanmak"
"fâni","geçici"
"telef","yok olma, zâyi olma"
"düstur","kâide, kural"
"hâdim","hizmetçi"
"Sahabe","Hz. Peygamber'i (a.s.m.) dünya gözüyle görüp onun yolundan giden Müslümanlar"
"mücahidîn","mücahitler, cihad edenler"
"Selef-i Salihîn","İslâmın ilk üç asrında yaşayan Ehl-i Sünnet âlimleri"
"ekser","çoğunluk"
"müttakî","Allah'tan korkup emir ve yasaklarına titizlikle uyan"
"hakikî","asıl, gerçek"
"müttakî","Allah'tan korkup emir ve yasaklarına titizlikle uyan"
"maksad-ı aslî","asıl maksat, gaye"
"tebeî","ikinci derecede"
"Hakikî","asıl, gerçek"
"kâinat","evren, bütün yaratılmışlar"
"ubudiyet-i insaniye","insanlığın kulluğu"
"aşk u merak","aşk ve merak"
"mertebe","derece, basamak"
"hakikat","gerçek"
"bâki","devamlı ve kalıcı olan"
"âdi","basit, değersiz"
"Elhâsıl","kısacası, netice olarak, özetle"
"hakikî","asıl, gerçek"
"elem","acı, keder"
"muvakkaten","geçici olarak"
"menhus","kötü"
"fâni","geçici"
"hadise","vakıa, olay"
"nevi","çeşit"
"hakikî","asıl, gerçek"
"ihtiyacat","ihtiyaçlar"
"teellümât","elemler, acı çekmeler"
"muvakkaten","geçici olarak"
"menhus","kötü"
"ye's","ümitsizlik"
"emr-i İlâhî","Allah'ın emri"
"muhalefet","karşı gelme, aykırı hareket etme"
"müstehak","hak etme"
"tehdid-i İlâhî","Cenâb-ı Hakkın kullarını Cehennem azabı ve dünyevî belâlarla tehdit etmesi"
"mazhar","ayna olma, erişme"
"hasbî","samimî"
"iştirak","katılma"
"bil'istihkak","hak etmek suretiyle"
"âhiret","öldükten sonraki sonsuz hayat"
"eski Harb-i Umumî","Birinci Dünya Savaşı; bk. Birinci Harb-i Umumî"
"istinad","dayanma, dayanak"
"menba","kaynak"
"Avrupa","bk. Avrupa"
"deccalâne","deccâl gibi; bk. Deccal"
"medar","neden, kaynak"
"âlem-i İslâm","İslâm dünyası"
"intibah","uyanış"
"Yeni Dünya","bk. Amerika"
"Hıristiyan","bk. Hıristiyanlık"
"hakikî","asıl, gerçek"
"düstur-u hareket","hareket prensibi"
"ittihaz","kabullenme"
"âlem-i İslâm","İslâm dünyası"
"ittifak","birleşme, birlik"
"İncil","Hz. İsâ'ya verilen ilâhî kitabın Kur'ân'daki adı; bk. İncil"
"ittihad","birleşme, birlikte hareket etme"
"cereyan","akım"
"semâvî","Allah tarafından olan, İlâhî"
"muavenet","yardım"
"inşaallah","Allah dilerse"
"galebe","üstün gelme"
"Umum","bütün"
"leyle-i Kadir","Ramazan ayı içinde bulunan mübarek gece; bk. Kadir Gecesi"
"Aziz","çok değerli, izzetli"
"sıddık","çok doğru ve bağlı"
"Denizli","bk. Denizli"
"Hüsrev","bk. Hüsrev (Altınbaşak)"
"Hasan Feyzi","bk. Hasan Feyzi (Yüreğil)"
"tafsilât","ayrıntı"
"dane","tohum"
"dane","tohum"
"şehid","Allah yolunda canını feda eden Müslüman"
"merhum","rahmete kavuşmuş, vefat etmiş"
"Hafız Ali","bk. Hafız Ali (Ergün)"
"Hafız Ali","bk. Hafız Ali (Ergün)"
"zarfında","içinde"
"Denizli kahramanları","bk. Denizli"
"şakirt","öğrenci"
"ebed","sonsuzluk; sonu olmayan gelecek zaman"
"Denizli","bk. Denizli"
"nazar","bakış, düşünce"
"Isparta","bk. Isparta"
"medrese-i Nuriye","Risale-i Nur'un okunduğu yer"
"Feyzi","bk. Hasan Feyzi"
"hâkim-i âdil","adaletli hâkim, adaletle iş gören yargıç; bk. Ali Rıza (Balaban)"
"hakikî","asıl, gerçek"
"Avukat Ziya","bk. Ziya Sönmez"
"Anadolu","bk. Anadolu"
"âlem-i İslâm","İslâm dünyası"
"minnettar","mânen borçlu etme; şükran duyma"
"muattal","bir şeyin boş kalması, kullanılmaması"
"Büyük mecmua","Risale-i Nur'un teksirle basılan ilk büyük kitaplarından her biri"
"muattal","bir şeyin boş kalması, kullanılmaması"
"teşrik","katmak, ortak etmek"
"Denizli","bk. Denizli"
"kemâl-i sürur","tam ve mükemmel mutluluk"
"bakiye-i ömr","ömrün geri kalanı"
"alâkadar","alâkalı, ilgili"
"Feyzi","bk. Hasan Feyzi (Yüreğil)"
"leyle-i Kadir","Ramazan ayı içinde bulunan mübarek gece; bk. Kadir Gecesi"
"ruh u can","ruh ve canla, büyük bir istekle"
"Milaslı Halil İbrahim","bk. Halil İbrahim"
"şakird","talebe, öğrenci"
"iftihar","övünme"
"Feyzi","bk. Hasan Feyzi (Yüreğil)"
"had","sınır, yetki"
"hüsn-ü zan","iyi fikir, güzel düşünce"
"manzum","ölçülü ve kafiyeli sözler, şiir"
"hitap","konuşma"
"ârizî","asıl olmayan, ilinti, geçici"
"had","sınır, yetki"
"meziyet","üstün özellik"
"Ahmed Feyzi","bk. Ahmed Feyzi"
"Şefik","bk. Şefik (Arvasî)"
"Âyetü'l-Kübrâ","en büyük delil anlamına gelen Risale-i Nur'da bir bölümün adı; Yedinci Şuâ"
"zuhur","ortaya çıkma"
"zan","sanma"
"Isparta","bk. Isparta"
"serbestiyet","serbestlik"
"Âyetü'l-Kübrâ","en büyük delil anlamına gelen Risale-i Nur'da bir bölümün adı; Yedinci Şuâ"
"tefekkür","varlıklar üzerinde Allah'ı tanımayı sonuç verecek şekilde düşünme"
"Hizb-i Nuriye","Ayetü'l-Kübra'daki hakikatlerin Arapça olarak açıklandığı tefekkürî eser; bk. Hizb-i Ekber"
"Âyetü'l-Kübrâ","en büyük delil anlamına gelen Risale-i Nur'da bir bölümün adı; Yedinci Şuâ"
"misillu","gibi, benzer"
"tesbihat","Allah'ı her türlü kusurdan yüce tutarak şanına layık ifadelerle anma; namazdan sonra tesbih çekip dua etme bölümü"
"Lâ ilâhe illâllah","Allah'tan başka ilâh yoktur"
"Âyetü'l-Kübrâ","en büyük delil anlamına gelen Risale-i Nur'da bir bölümün adı; Yedinci Şuâ"
"berekât","bereketler"
"feyzi","bereket, bolluk"
"hakikat-ı tevhid","tevhid hakikati; her şeyin bir olan Allah'a ait olduğu gerçeği"
"ihtar","hatırlatma, uyarı"
"Âyetü'l-Kübrâ","en büyük delil anlamına gelen Risale-i Nur'da bir bölümün adı; Yedinci Şuâ"
"mukaddeme","önsöz"
"küre-i arz","yerküre, dünya"
"küllî","büyük ve kapsamlı"
"Lâ ilâhe illâllah","Allah'tan başka ilâh yoktur"
"unsur","element; bir şeyi oluşturan parçalar"
"tabakat","tabakalar, katmanlar, gruplar"
"lisan-ı hal","hâl ve beden dili"
"Lâ ilâhe illâllah","Allah'tan başka ilâh yoktur"
"Lâ ilâhe illâllah","Allah'tan başka ilâh yoktur"
"bilisan-ı arz","arzın, yerin diliyle"
"bilisan-ı semâvât","göklerin diliyle"
"bilisan-ı cev","havanın diliyle"
"bilisan-ı anâsır","unsurların, elementlerin diliyle"
"İnşaallah","Allah dilerse"
"izhar","meydana çıkarma, söyleme"
"tetimme","ek, tamamlayıcı not"
"İşarât-ı Kur'âniye","Kur'ân'ın işaretleri; Birinci Şuâ"
"makbuliyet","kabul edilmişlik, geçerlilik"
"gaybî","bilinmeyen, gayb âlemine ait"
"risale","küçük çaplı kitap; Risale-i Nur'un her bir bölümü"
"Sair","diğer, başka"
"rumuz","gizli ve ince işaretler"
"îma","işaret"
"emâre","alâmet, belirti"
"sarahat","açık, açıkça ifade"
"Vahdet-i mesele","konu birliği"
"emare","alâmet, belirti"
"teyid","destekleme, kuvvetlendirme"
"İmam-ı Ali","bk. Ali (r.a.)"
"Radiyallahu Anh","Allah ondan razı olsun"
"keramet-i gaybiye","gelecekle ilgili Allah'ın bir ikramı olarak verilen haber"
"Ankara ehl-i vukufu","Ankara'da görevli bilirkişi kurulu"
"tetkik","inceleme, araştırma"
"Keramet","Allah'ın bir ikramı olarak görünen olağanüstü hâl ve fiil"
"keramet","Allah'ın bir ikramı olarak görünen olağanüstü hâl ve fiil"
"keramet","Allah'ın bir ikramı olarak görünen olağanüstü hâl ve fiil"
"tefsir","Kur'ân-ı Kerimi mânâ bakımından açıklama, yorum"
"kesretli","pek çok"
"kuvve-i mâneviye","mânevî güç, moral"
"gaybî imdat","bilinmeyen, gayb âleminden gelen yardım"
"teşci","cesaret verme, cesaretlendirme"
"sebat","kararlı olma"
"metanet","sağlamlık"
"mecburiyet-i kat'iye","kesin zorunluluk"
"hodfuruşluk","kendini beğenip başkasına da beğendirmeye çalışma"
"sukut","düşme, değer kaybetme"
"ehl-i iman","Allah'a ve Allah'tan gelen herşeye inanan kimseler, mü'minler"
"dalâlet-i mutlaka","mutlak dalâlet, tam bir sapkınlık"
"uhrevî","âhirete ait"
"saadet","mutluluk"
"Aziz","çok değerli, izzetli"
"sıddık","çok doğru ve bağlı"
"beyan","açıklamak, izah etmek"
"müteessir","etkilenme, üzülme"
"tazyik","baskı, ağırlık"
"müzmin","iyice yerleşmiş, kronik"
"ârız","bulaşma, ilişme"
"merdümgirizlik","insanlardan sıkılganlık, kalabalıktan hoşlanmayıp yalnızlık isteme hâli"
"müteessir","etkilenme, üzülme"
"şakird","talebe, öğrenci"
"dostâne","dostça, dost gibi"
"müteessir","etkilenme, üzülme"
"inayet-i İlâhi","Allah'ın inayeti, yardımı"
"kader","Allah'ın meydana gelecek hadiseleri olmadan önce, takdir etmesi, plânlaması"
"hizmet-i imaniye","iman hizmeti"
"ihlâs","ibadet ve davranışlarda sadece Allah rızasını gözetme; samimiyet"
"muhafaza","koruma"
"zulm-ü cinayet-i beşeriye","insanlığın cinayet zulmü, suçu"
"evham","kuruntular, şüpheler"
"men","yasaklama"
"âsâb","damarlar; sinirler"
"inayet-i İlâhi","Allah'ın inayeti, yardımı"
"hizmet-i imaniye","iman hizmeti"
"ihlâs","ibadet ve davranışlarda sadece Allah rızasını gözetme; samimiyet"
"tasannukârâne","yapmacık bir şekilde davranma"
"hodfuruşluk","kendini beğenip başkasına da beğendirmeye çalışma"
"vaziyet","durum, hâl"
"hüsn-ü zan","güzel düşünce"
"tekellüf","zahmet"
"teveccüh","ilgi, yönelme"
"muhabbet","sevgi"
"vaziyet","durum, hâl"
"hakikat","gerçek"
"hikmet","sır, gaye, fayda"
"Cenâb-ı Erhamürrâhim","merhametlilerin en merhametlisi olan, sonsuz şeref ve azamet sahibi yüce Allah"
"Cenâb-ı Hak","Hakkın ta kendisi olan sonsuz şeref ve yücelik sahibi Allah"
"müteessir","etkilenme, üzülme"
"fıtrî","doğal, yaratılıştan gelen"
"teellüm","elem, keder, acı"
"Aziz","çok değerli, izzetli"
"mecmua","çeşitli konularda yazılan yazıların bir araya toplanmasıyla oluşan kitap; Sözler gibi"
"Nur","Bediüzzaman'ın Hafız Ali, Küçük Ali, Tahirî Mutlu gibi bazı talebelerinin oluşturduğu mânevî bir şirket; bk. Nur Fabrikası"
"gül","Bediüzzaman'ın Hüsrev Altınbaşak, Rüştü Çakın ve Re'fet Barutçu gibi talebelerinin oluşturduğu mânevî şirket; bk. Gül Fabrikası"
"risale","küçük çaplı kitap; Risale-i Nur'un her bir bölümü"
"risale","küçük çaplı kitap; Risale-i Nur'un her bir bölümü"
"mecmua","çeşitli konularda yazılan yazıların bir araya toplanmasıyla oluşan kitap; Sözler gibi"
"müdafaa","savunma"
"hikmet","gaye, maksat"
"mecmua","çeşitli konularda yazılan yazıların bir araya toplanmasıyla oluşan kitap; Sözler gibi"
"inayet-i İlâhiye","Allah'ın inayeti, yardımı"
"feylesof","filozof; felsefe ile uğraşan, felsefeci"
"hikmet","gaye, maksat"
"içtima","toplanma, bir araya gelme"
"ecza","cüzler, bütünü oluşturan parçalar"
"ziyade","çok, fazla"
"hususan","bilhassa, özellikle"
"müdafaa","savunma"
"içtima","toplanma, bir araya gelme"
"tesanüd","dayanışma"
"Keramet","Allah'ın bir ikramı olarak ortaya çıkan olağanüstü hâl ve fiil"
"binaen","dayanarak"
"vecih","şekil, tarz"
"Âyetü'l-Kübrâ","en büyük delil anlamına gelen Risale-i Nur'da bir bölümün adı; Yedinci Şuâ"
"İmam-ı Ali","bk. Ali (r.a.)"
"Radiyallahu Anh","Allah ondan razı olsun"
"Yirmi Dokuzuncu Lem'a-i Arabiye","Arapça olarak telif edilen Yirmi Dokuzuncu Lem'a"
"Allahu Ekber","Allah en büyüktür"
"sâir","bir şeyden geri kalan, başkası, diğeri"
"tesbihat","Allah'ı her türlü kusurdan yüce tutarak şanına lâyık ifadelerle anma"
"mertebe","derece, makam"
"beyan","açıklama, anlatma"
