"kelime","anlam"
"tasdik","doğrulama, onay"
"asr-ı sıdk","doğruluk asrı, sadakat dönemi"
"hakikat","gerçek, doğru"
"hakperest","doğruluktan ayrılmayan, hakkı tutan"
"Sahabe","Hz. Peygamberi (a.s.m.) dünya gözüyle gören ve onun yolundan giden Müslümanlar"
"tekzip","yalanlama"
"vakıa","olay"
"sükût","susmak, sessiz kalmak"
"tasdik","doğrulama, onay"
"mânen mütevatir","yalan üzerine birleşmeleri mümkün olmayan bir topluluğun mânâ yönünden aktardığı veya susmak suretiyle doğruluğunu tasdik ettikleri hadis"
"Sahabe","Hz. Peygamberi (a.s.m.) dünya gözüyle gören ve onun yolundan giden Müslümanlar"
"hıfz","ezberleme, koruma"
"ziyade","çok"
"Resul-i Ekrem","Allah'ın en şerefli ve değerli elçisi olan Hz. Muhammed (a.s.m.)"
"aleyhissalâtü vesselâm","Allah'ın salât ve selâmı onun üzerine olsun"
"ef'al","fiiller, hareketler"
"akvâl","sözler"
"muhafaza","koruma"
"bahusus","özellikle"
"ahkâm","hükümler, esaslar"
"mu'cizât","mu'cizeler; Allah'ın izniyle peygamberler tarafından ortaya konulup bir benzerini yapmakta başkalarını aciz ve hayrette bırakan olağanüstü hal ve hareketler"
"ahvâl","haller, davranışlar"
"siyer","Peygamber Efendimizin (a.s.m.) hayatını konu alan ilim, İslâm tarihi"
"şehadet","şahidlik, tanıklık"
"Resul-i Ekrem","Allah'ın en şerefli ve değerli elçisi olan Hz. Muhammed (a.s.m.)"
"aleyhissalâtü vesselâm","Allah'ın salât ve selâmı onun üzerine olsun"
"sîret","ahlâk, karakter"
"kütüb-ü ehâdisiye","hadis kitapları"
"şehadet","şahidlik, tanıklık"
"Asr-ı Saadet","Peygamber Efendimizin (a.s.m.) yaşadığı dönem, mutluluk asrı"
"mu'cizât","mu'cizeler; Allah'ın izniyle peygamberler tarafından ortaya konulup bir benzerini yapmakta başkalarını aciz ve hayrette bırakan olağanüstü hal ve hareketler"
"medar-ı ahkâm","hükümlerin konmasına sebep olan, hükümleri getiren"
"ehâdis","hadisler; Peygamber Efendimizin mübarek söz, fiil ve hareketi veya onun onayladığı başkasına ait söz, iş veya davranış"
"kitabet","yazım, yazma"
"Hususan","özellikle"
"Abâdile-i Seb'a","ismi Abdullah olan meşhur yedi sahabi"
"kitabet","yazım, yazma"
"Hususan","özellikle"
"Tercümanü'l-Kur'ân","Kur'ân'ı tercüme eden"
"Abdullah ibni Abbas","bk. Abdullah ibni Abbas (r.a.)"
"Abdullah ibni Amr ibni'l-Âs","bk. Abdullah ibni Amr ibni'l-Âs (r.a.)"
"bahusus","özellikle"
"Tâbiîn","Sahabeleri gören mü'minler"
"muhakkik","gerçekleri araştıran ve delilleriyle bilen âlimler"
"ehâdis","hadisler; Peygamber Efendimizin mübarek söz, fiil ve hareketi veya onun onayladığı başkasına ait söz, iş veya davranış"
"mu'cizât","mu'cizeler; Allah'ın izniyle peygamberler tarafından ortaya konulup bir benzerini yapmakta başkalarını aciz ve hayrette bırakan olağanüstü hal ve hareketler"
"imam-ı müçtehid","müçtehid imam; Kur'ân ve sünnetten yola çıkarak hüküm ortaya koyan büyük İslâm âlimi"
"muhakkik","gerçekleri araştıran ve delilleriyle bilen âlimler"
"muhaddis","hadis ilmini bilen, çok sayıda hadîs ezberleyen, yazan veya aktaran hadis âlimi"
"muhafaza","koruma"
"Buharî","bk. Buharî"
"Müslim","bk. Müslim"
"Kütüb-ü Sitte-i makbule","kabul görmüş, güvenilir altı büyük hadis kitabı; bk. Kütüb-ü Sitte-i Sahiha"
"vazife-i hıfz","hıfz etme, koruma görevi"
"İbni Cevzî","(1292-1350) İslâmî ilimlerin bir çok dalında eser veren Hanbelî Mezhebinin meşhur âlimlerinden; bk. İbni Cevzî"
"münekkit","tenkitçi; hadisin tahlil ve kritiğinde uzman olan hadis âlimi"
"mülhid","dinsiz, inkârcı"
"hıfz","ezberleme, koruma"
"nâdan","cahil"
"mevzu ehâdis","uydurma hadisler; yalan olduğu halde Peygamber Efendimize (a.s.m.) dayandırılan uydurma söz"
"tefrik","ayırma"
"ehl-i keşf","maneviyat âlemlerinde iman hakikatlerini gözleme yeteneğine sahip insanlar, veliler"
"tasdik","doğrulama, onay"
"Resul-i Ekrem","Allah'ın en şerefli ve değerli elçisi olan Hz. Muhammed (a.s.m.)"
"aleyhissalâtü vesselâm","Allah'ın salât ve selâmı onun üzerine olsun"
"temessül","görünme, belirme"
"yakaza","uyanıklık"
"müşerref","şereflenme"
"Celâleddin Süyutî","bk. Celâleddin-i Süyûtî"
"allâme","büyük âlim"
"muhakkik","gerçekleri araştıran ve delilleriyle bilen âlimler"
"ehâdis-i sahiha","sahih hadisler; Peygamber Efendimize (a.s.m.) ait olduğu kesin olarak bilinen hadisler"
"sair","diğer, başka"
"mevzuat","(uydurma hadisler) yalan olduğu halde Hz Peygambere dayandırılan uydurma sözler"
"tefrik","ayırma"
"müteaddit","birçok, çeşitli"
"MU'CİZÂT-I KAT'İYE","kesin olarak meydana gelmiş mu'cizeler"
"Buharî","bk. Buharî"
"Müslim","bk. Müslim"
"Kütüb-ü Sitte-i sahiha","sahih olan altı büyük hadis kitabı (Sahih-i Buharı, Sahîh-i Müslim, İbn-i Mâce, Ebu Davud, Tirmizî ve Neseî)"
"müttefikan","birleşerek, fikir birliğiyle"
"Resul-i Ekrem","Allah'ın en şerefli ve değerli elçisi olan Hz. Muhammed (a.s.m.)"
"aleyhissalâtü vesselâm","Allah'ın salât ve selâmı onun üzerine olsun"
"Hazret-i Zeynep","bk. Zeynep binti Cahş (r.anha)"
"tezevvüc","evlenmek"
"velîme","düğün ziyafeti"
"Hazret-i Enes","bk. Enes ibni Malik (r.a.)"
"Ümmü Süleym","bk. Ümmü Süleym (r.anha)"
"Hazret-i Enes","bk. Enes ibni Malik (r.a.)"
"aleyhissalâtü vesselâm","Allah'ın salât ve selâmı onun üzerine olsun"
"ferman","emir, buyruk"
"Sahabe","Hz. Peygamberi (a.s.m.) dünya gözüyle gören ve onun yolundan giden Müslümanlar"
"suffe","Peygamberimizin Mescidine bitişik olarak inşa edilen ve içinde bazı sahabelerin Peygamber Efendimizden Kur'ân ve Hadis ilimlerini öğrendiği ve barındığı yer; bk. Ashâb-ı Suffa"
"hücre-i saadet","saadet, mutluluk evi"
"Ferman","emir, buyruk"
"mübarek","bereketli, hayırlı"
"taam","gıda, yiyecek"
"ferman","emir, buyruk"
"taam","gıda, yiyecek"
"taam","gıda, yiyecek"
"Mihmandâr-ı Nebevî","Peygamber Efendimizi (a.s.m.) evine misafir eden, Ebu Eyyûb el-Ensariye verilen ünvan"
"Ebu Eyyubi'l-Ensârî","bk. Ebu Eyyub el-Ensârî (r.a.)"
"teşrif-i Nebevî","Peygamberin gelişi, şereflendirmesi"
"hengâm","zaman, ân"
"Resul-i Ekrem","Allah'ın en şerefli ve değerli elçisi olan Hz. Muhammed (a.s.m.)"
"aleyhissalâtü vesselâm","Allah'ın salât ve selâmı onun üzerine olsun"
"ferman","emir, buyruk"
"ferman","emir, buyruk"
"ferman","emir, buyruk"
"mu'cize","Allah'ın izniyle peygamberler tarafından ortaya konulup bir benzerini yapmakta başkalarını aciz ve hayrette bırakan olağanüstü hal ve hareket"
"biat","bağlılık yemini"
"taam","gıda, yiyecek"
"Hazret-i Ömer ibnü'l-Hattab","bk. Ömer (r.a.)"
"Ebu Hüreyre","Hayber'in fethinden sonra Müslüman olan ve bundan sonra Peygamber Efendimiz'in (a.s.m.) yanından hiç ayrılmayan ve en çok hadis rivayet eden sahabi"
"Seleme","bk. Seleme bin Ekvâ (r.a.)"
"müteaddit","birçok, çeşitli"
"tarik","yol"
"gazve","Peygamber Efendimizin bizzat iştirak ettiği savaş"
"Resul-i Ekrem","Allah'ın en şerefli ve değerli elçisi olan Hz. Muhammed (a.s.m.)"
"aleyhissalâtü vesselâm","Allah'ın salât ve selâmı onun üzerine olsun"
"Ferman","emir, buyruk"
"bakıye-i erzak","erzaktan, yiyecekten arta kalan"
"Seleme","bk. Seleme bin Ekvâ (r.a.)"
"Mecmu","bütün, hepsi"
"Resul-i Ekrem","Allah'ın en şerefli ve değerli elçisi olan Hz. Muhammed (a.s.m.)"
"aleyhissalâtü vesselâm","Allah'ın salât ve selâmı onun üzerine olsun"
"ferman","emir, buyruk"
"Sahabe","Hz. Peygamberi (a.s.m.) dünya gözüyle gören ve onun yolundan giden Müslümanlar"
"râvi","hadisi kendisinden sonrakilere aktaran kimse"
"gidişat","gidişler, hâl, vaziyet"
"ehl-i arz","yeryüzündekiler"
"Buharî","bk. Buharî"
"Müslim","bk. Müslim"
"kütüb-ü sahiha","sahih, doğru, güvenilir kitaplar"
"beyan","açıklama"
"Abdurrahman ibn-i Ebî Bekr-i Sıddık","bk. Abdurrahman ibni Ebî Bekr-i Sıddık (r.a.)"
"Sahabe","Hz. Peygamberi (a.s.m.) dünya gözüyle gören ve onun yolundan giden Müslümanlar"
"Resul-i Ekrem","Allah'ın en şerefli ve değerli elçisi olan Hz. Muhammed (a.s.m.)"
"aleyhissalâtü vesselâm","Allah'ın salât ve selâmı onun üzerine olsun"
"sâ'","genelde tahıl ve yiyeceklerde kullanılan yaklaşık olarak 3 kg ağırlığında ölçü birimi"
"Kasem","yemin"
"Sahabe","Hz. Peygamberi (a.s.m.) dünya gözüyle gören ve onun yolundan giden Müslümanlar"
"Resul-i Ekrem","Allah'ın en şerefli ve değerli elçisi olan Hz. Muhammed (a.s.m.)"
"aleyhissalâtü vesselâm","Allah'ın salât ve selâmı onun üzerine olsun"
"umum","bütün"
"Kütüb-ü sahiha","sahih, doğru, güvenilir hadis kitapları"
"kat'iyetle","kesin bir şekilde, şüphesiz"
"beyan","açıklama"
"Gazve-i Garra-i Ahzab","büyük Hendek Savaşı; bk. Gazve-i Hendek"
"Yevmü'l-Hendek","Hendek Savaşı günü"
"Hazret-i Câbiru'l-Ensârî","bk. Câbir bin Abdullah (r.a.)"
"kasem","yemin"
"sâ'","genelde tahıl ve yiyeceklerde kullanılan yaklaşık olarak 3 kg. ağırlığında ölçü birimi"
"sâ'","genelde tahıl ve yiyeceklerde kullanılan yaklaşık olarak 3 kg. ağırlığında ölçü birimi"
"mübarek","bereketli"
"mu'cize-i bereket","bereketle ilgili mu'cize"
"alâkadar","alâkalı, ilgili"
"kasem","yemin"
"kat'î","kesin"
"Nakl-i sahih-i kat'î","bir hadis-i şerifin Peygamber Efendimizden (a.s.m.) doğru ve sağlam kanallarla aktarılması"
"Hazret-i Enes","bk. Enes ibni Malik (r.a.)"
"Ebu Talha","bk. Ebu Talha (r.a.)"
"Resul-i Ekrem","Allah'ın en şerefli ve değerli elçisi olan Hz. Muhammed (a.s.m.)"
"aleyhissalâtü vesselâm","Allah'ın salât ve selâmı onun üzerine olsun"
"Nakl-i sahih-i kat'î","bir hadis-i şerifin Peygamber Efendimizden (a.s.m.) doğru ve sağlam kanallarla aktarılması"
"Şifâ-i Şerif","bk. Şifâ-i Şerif"
"Müslim","bk. Müslim"
"beyan","açıklama"
"Hazret-i Câbiru'l-Ensârî","bk. Câbir bin Abdullah (r.a.)"
"Resul-i Ekrem","Allah'ın en şerefli ve değerli elçisi olan Hz. Muhammed (a.s.m.)"
"aleyhissalâtü vesselâm","Allah'ın salât ve selâmı onun üzerine olsun"
"iyâl","bir adamın geçimini üstlendiği kimseler"
"taam","gıda, yiyecek"
"Resul-i Ekrem","Allah'ın en şerefli ve değerli elçisi olan Hz. Muhammed (a.s.m.)"
"aleyhissalâtü vesselâm","Allah'ın salât ve selâmı onun üzerine olsun"
"iyâl","bir adamın geçimini üstlendiği kimseler"
"Noksaniyet","noksanlık, eksiklik"
"Resul-i Ekrem","Allah'ın en şerefli ve değerli elçisi olan Hz. Muhammed (a.s.m.)"
"aleyhissalâtü vesselâm","Allah'ın salât ve selâmı onun üzerine olsun"
"vak'a","olay"
"beyan","açıklama"
"ferman","buyurmak"
"kile","ölçek, bir çeşit ağırlık ve hacim ölçüsü"
"Tirmizî","Kütüb-i Sitte adıyla bilinen en güvenilir altı hadis kitabından biri; bk. Tirmizî"
"Neseî","bk. Nesâî"
"Beyhakî","bk. Beyhakî"
"Şifâ-i Şerif","bk. Şifâ-i Şerif"
"kütüb-ü sahiha","sahih, doğru, güvenilir hadis kitapları"
"beyan","açıklama"
"Hazret-i Semurete'bni Cündüb","Semure bin Cündüb bin Hilâl (r.a.)"
"Resul-i Ekrem","Allah'ın en şerefli ve değerli elçisi olan Hz. Muhammed (a.s.m.)"
"aleyhissalâtü vesselâm","Allah'ın salât ve selâmı onun üzerine olsun"
"fevc fevc","dalga dalga, grup grup"
"mukaddime","giriş, başlangıç"
"beyan","açıklama"
"binaen","dayanarak"
"vakıa-i bereket","bereketle ilgili vakıa, olay"
"mümessil","temsilci"
"binaen","dayanarak"
"Şifâ-i Şerif","bk. Şifâ-i Şerif"
"İbni Ebî Şeybe","bk. İbni Ebî Şeybe"
"Taberânî","bk. Taberânî"
"mevsuk","vesikalı, delilli"
"sahih","doğru, güvenilir"
"muhakkik","gerçekleri araştıran ve delilleriyle bilen âlimler"
"Hazret-i Ebu Hüreyre","Hayber'in fethinden sonra Müslüman olan ve bundan sonra Peygamber Efendimiz'in (a.s.m.) yanından hiç ayrılmayan ve en çok hadis rivayet eden sahabi; bk. Ebu Hüreyre (r.a.)"
"Resul-i Ekrem","Allah'ın en şerefli ve değerli elçisi olan Hz. Muhammed (a.s.m.)"
"aleyhissalâtü vesselâm","Allah'ın salât ve selâmı onun üzerine olsun"
"Mescid-i şerif","Mescid-i Nebevî; Peygamberimizin mescidi"
"suffe","Peygamberimizin Mescidine bitişik olarak inşa edilen ve içinde bazı sahabelerin Peygamber Efendimizden Kur'ân ve Hadis ilimlerini öğrendiği ve barındığı yer; bk. Ashâb-ı Suffa"
"mesken","ev, yer"
"ittihaz","edinmek, kabullenmek"
"ziyade","çok, fazla"
"fukara-yı muhacirîn","Mekke'den Medine'ye hicret edenlerin fakirleri, yoksulları"
"taam","gıda, yiyecek"
"taam","gıda, yiyecek"
"Hazret-i Ebu Hüreyre","Hayber'in fethinden sonra Müslüman olan ve bundan sonra Peygamber Efendimiz'in (a.s.m.) yanından hiç ayrılmayan ve en çok hadis rivayet eden sahabi; bk. Ebu Hüreyre (r.a.)"
"kâmilîn-i ehl-i suffe","suffede bulunan fazilet sahibi kâmil sahabeler; bk. Ashâb-ı Suffa"
"istinaden","dayanarak"
"mânen","mânevî olarak"
"ehl-i suffe","Hz. Peygamberin (a.s.m.) mescidine bitişik odada barınan ve yalnızca İslâmî ilimleri ders almakla meşgul olan Sahabilere verilen isim; bk. Ashâb-ı Suffa"
"kat'î","kesin"
"sadık","doğru sözlü"
"kâmil","kemâl ve fazilet sahibi"
"sükût","sessiz kalmak, susmak"
"tekzip","yalanlama"
"Nakl-i sahih-i kat'î","bir hadis-i şerifin Peygamber Efendimizden (a.s.m.) doğru ve sağlam kanallarla aktarılması"
"Hazret-i İmam-ı Ali","bk. Ali (r.a.)"
"Resul-i Ekrem","Allah'ın en şerefli ve değerli elçisi olan Hz. Muhammed (a.s.m.)"
"aleyhissalâtü vesselâm","Allah'ın salât ve selâmı onun üzerine olsun"
"Benî Abdilmuttalib","Abdilmuttalib oğulları"
"kıyye","okka, 1.283 grama karşılık gelen ağırlık ölçüsü"
"umum","bütün"
"umum","bütün"
"kâfi","yeterli"
"Umumen","bütünüyle"
"bâki","geriye kalma, arta kalma"
"Hazret-i Ali","bk. Ali (r.a.)"
"şecaat","yiğitlik, cesurluk"
"sadakat","bağlılık, doğruluk"
"kat'iyet","kesinlik"
"mu'cize-i bereket","bereketle ilgili mu'cize"
"Hazret-i Ali","bk. Ali (r.a.)"
"Fatımatü'z-Zehrâ","bk. Fatıma (r.anha)"
"velîme","düğün ziyafeti"
"Resul-i Ekrem","Allah'ın en şerefli ve değerli elçisi olan Hz. Muhammed (a.s.m.)"
"aleyhissalâtü vesselâm","Allah'ın salât ve selâmı onun üzerine olsun"
"Bilâl-ı Habeşî","bk. Bilâl-i Habeşî (r.a.)"
"taam","gıda, yiyecek"
"Mübarek","bereketli"
"taife","grup, topluluk"
"taife","grup, topluluk"
"Sahabe","Hz. Peygamberi (a.s.m.) dünya gözüyle gören ve onun yolundan giden Müslümanlar"
"bâki","geriye kalma, arta kalma"
"Ezvâc-ı Tâhirât","Hz. Peygamber Efendimizin (a.s.m.) iffetli, mübarek hanımları"
"kâse","kap, çanak"
"mübarek","bereketli"
"izdivaç","evlilik"
"vuku","gerçekleşme, meydana gelme"
"kat'î","kesin"
"Hazret-i İmam-ı Cafer-i Sadık","bk. Cafer-i Sadık"
"İmam-ı Muhammedü'l-Bâkır","bk. Muhammedü'l-Bâkır"
"İmam-ı Zeynelabidin","Hz. Hüseyin'in oğlu ve Hz. Ali'nin torunu; bk. Zeynelabidin (r.a.)"
"Fatımatü'z-Zehrâ","bk. Fatıma (r.anha)"
"kâfi","yeterli"
"Resul-i Ekrem","Allah'ın en şerefli ve değerli elçisi olan Hz. Muhammed (a.s.m.)"
"aleyhissalâtü vesselâm","Allah'ın salât ve selâmı onun üzerine olsun"
"Teşrif","şeref vermek, şereflendirmek"
"ezvâc","hanımlar, eşler"
"kâse","kap, çanak"
"kâse","kap, çanak"
"Meşiet-i İlâhiye","Allah'ın dilemesi, iradesi"
"nuranî","nurlu, parlak, aydınlık"
"silsile-i rivayet","birinin diğerine nakletmesiyle gelen rivayet, nakil zinciri"
"mu'cize-i bereket","bereketle ilgili mu'cize"
"Ebu Davud","Ebu Davud"
"Ahmed ibni Hanbel","bk. İmam-ı Ahmed ibni Hanbel"
"İmam-ı Beyhakî","bk. Beyhakî"
"sadûk","çok sâdık, doğru"
"Dükeynü'l-Ahmes ibni Saidi'l-Müzeyn","bk. Dükeynü'l-Ahmes ibni Saidi'l-Müzeyn (r.a.)"
"müşerref","şereflenme"
"Sahabe","Hz. Peygamberi (a.s.m.) dünya gözüyle gören ve onun yolundan giden Müslümanlar"
"Numan ibni Mukarrini'l-Ahmesiyyi'l-Müzeyn","bk. Numan ibni Mukarrini'l-Ahmesiyyi'l-Müzeyn"
"Cerir","bk. Cerir ibni Abdullah (r.a.)"
"müteaddit","birçok, çeşitli"
"tarik","yol, hadis veya haberin geliş kanalı"
"Hazreti Ömer ibnü'l-Hattab","bk. Ömer (r.a.)"
"Resul-i Ekrem","Allah'ın en şerefli ve değerli elçisi olan Hz. Muhammed (a.s.m.)"
"aleyhissalâtü vesselâm","Allah'ın salât ve selâmı onun üzerine olsun"
"zâd ü zahîre","azık ve yiyecek"
"Ya Resulallah","ey Allah'ın Resulü, elçisi"
"mevcut","var olan"
"zahîre","yiyecek"
"sâ'","genelde tahıl ve yiyeceklerde kullanılan yaklaşık olarak 3 kg. ağırlığında ölçü birimi"
"Ferman","buyurmak"
"süvari","atlı"
"kifayet derecesinde","yeterli derecede"
"zâd ü zahîre","azık ve yiyecek"
"mu'cize-i bereket","bereketle ilgili mu'cize"
"bahusus","özellikle"
"münasebettar","ilgili, bağlantılı"
"suret","biçim, şekil"
"vukua","meydana gelme"
"sükût","sessiz kalma, susma"
"haber-i vahid","bir kişi kanalıyla gelen haber veya hadîs"
"haber-i vahid","bir kişi kanalıyla gelen haber veya hadîs"
"tevatür-ü mânevî","yalan üzerine birleşmeleri mümkün olmayan bir topluluğun bir hadis-i şerifi mânâ yönünden aktarması veya susmak suretiyle doğruluğunu tasdik etmesi"
"Buharî","bk. Buharî"
"Müslim","hadis âlimi Ebu'l-Hüseyin bin Haccac (H. 203-261) ve meşhur hadis eseri; bk. Müslim"
"kütüb-ü sahiha","doğru, güvenilir hadis kitapları"
"Hazret-i Câbir","bk. Câbir bin Abdullah (r.a.)"
"medyun","borçlu"
"guremâ","alacaklılar"
"deyn","borç"
"Resul-i Ekrem","Allah'ın en şerefli ve değerli elçisi olan Hz. Muhammed (a.s.m.)"
"aleyhissalâtü vesselâm","Allah'ın salât ve selâmı onun üzerine olsun"
"ferman","buyurmak"
"Resul-i Ekrem","Allah'ın en şerefli ve değerli elçisi olan Hz. Muhammed (a.s.m.)"
"aleyhissalâtü vesselâm","Allah'ın salât ve selâmı onun üzerine olsun"
"guremâ","alacaklılar"
"mahsulât","ürünler"
"rivayet","Peygamber Efendimizden (a.s.m.) duyulan ve görülen şeylerin aktarılması, anlatılması"
"guremâ","alacaklılar"
"taaccüp","hayret etmek"
"mu'cize-i bâhire-i bereket","apaçık bereket mu'cizesi"
"Hazret-i Câbir","bk. Câbir bin Adbullah (r.a.)"
"râvi","hadisi kendisinden sonrakilere aktaran kimse"
"mânevî tevatür","yalan üzerine birleşmeleri mümkün olmayan bir topluluğun bir hadis-i şerifi, mânâ yönünden aktarması veya susmak suretiyle doğruluğunu tasdik etmesi"
"münasebettar","ilgili, bağlantılı"
"hadd-i tevatür","tevatür derecesinde; yalan üzerine birleşmeleri mümkün olmayan bir topluluk tarafından bir hadis-i şerifin aktarılması"
"rivayet","Peygamber Efendimizden (a.s.m.) duyulan ve görülen şeylerin aktarılması, anlatılması"
"Tirmizî","bk. Tirmizî"
"İmam-ı Beyhakî","(M. 994-1066) büyük hadis ve fıkıh âlimi; bk. Beyhakî"
"muhakkik","gerçekleri araştıran ve delilleriyle bilen âlimler"
"Hazret-i Ebu Hüreyre","bk. Ebu Hüreyre (r.a.)"
"nakl-i sahih","bir hadis-i şerifin Peygamber Efendimizden (a.s.m.) doğru ve sağlam kanallarla aktarılması"
"gazve","Peygamber Efendimizin bizzat katıldığı savaş"
"rivayet","Peygamber Efendimizden (a.s.m.) duyulan ve görülen şeylerin aktarılması, anlatılması"
"Gazve-i Tebük","bk. Gazve-i Tebük"
"Resul-i Ekrem","Allah'ın en şerefli ve değerli elçisi olan Hz. Muhammed (a.s.m.)"
"ferman","emir, buyruk"
"rivayet","Peygamber Efendimizden (a.s.m.) duyulan ve görülen şeylerin aktarılması, anlatılması"
"ferman","emir, buyruk"
"Resul-i Ekrem","Allah'ın en şerefli ve değerli elçisi olan Hz. Muhammed (a.s.m.)"
"Ebu Bekir","bk. Ebu Bekir (r.a.)"
"Ömer","bk. Ömer (r.a.)"
"tarik","yol, hadis veya haberin geliş kanalı"
"rivayet","Peygamber Efendimizden (a.s.m.) duyulan ve görülen şeylerin aktarılması, anlatılması"
"fî sebilillâh","sırf Allah yolunda, Allah için"
"sarf","harcamak"
"Hazret-i Osman","bk. Osman (r.a.)"
"nehb","yağma, talan"
"garat","yağmalamalar"
"hoca-i kâinat","kâinatın hocası, efendisi"
"Fahr-i Âlem","bütün âlemin kendisiyle övündüğü Peygamberimiz (a.s.m.)"
"kudsî medrese","mukaddes okul"
"suffe","Peygamberimizin Mescidine bitişik olarak inşa edilen ve içinde bazı sahabelerin Peygamber Efendimizden Kur'ân ve Hadis ilimlerini öğrendiği ve barındığı yer; bk. Ashâb-ı Suffa"
"kuvve-i hafıza","hafıza kuvveti, ezber gücü"
"ziyade","çok, fazla"
"dua-yı Nebevi","Peygamberin (a.s.m.) duası"
"mazhar","nail olma, erişme"
"Hazret-i Ebu Hüreyre","Hayber'in fethinden sonra Müslüman olan ve bundan sonra Peygamber Efendimiz'in (a.s.m.) yanından hiç ayrılmayan ve en çok hadis rivayet eden sahabi; bk. Ebu Hüreyre (r.a.)"
"gazve-i Tebük","hicretin 9. yılında, Şam'da toplanan 40 bin kişilik Bizans ordusuna karşı, Hz. Peygamberin (a.s.m.) komutasında 30 bin kişilik orduyla gerçekleşen bir sefer; bk. Gazve-i Tebük"
"mecma-ı nâs","insanların toplandığı yer"
"vuku","gerçekleşme, meydana gelme"
"mu'cize-i bereket","bereketle ilgili mu'cize"
"mânen","mânevî olarak"
"kat'î","kesin, şüphesiz"
"Buharî","bk. Buharî"
"kütüb-ü sahiha","doğru, güvenilir hadis kitapları"
"nakl-ı kat'î","Peygamber Efendimizden (a.s.m.) geldiğinde şüphe bulunmayan haberler, hadisler"
"beyan","açıklama"
"Hazret-i Ebu Hüreyre","Hayber'in fethinden sonra Müslüman olan ve bundan sonra Peygamber Efendimiz'in (a.s.m.) yanından hiç ayrılmayan ve en çok hadis rivayet eden sahabi; bk. Ebu Hüreyre (r.a.)"
"Resul-i Ekrem","Allah'ın en şerefli ve değerli elçisi olan Hz. Muhammed (a.s.m.)"
"aleyhissalâtü vesselâm","Allah'ın salât ve selâmı onun üzerine olsun"
"menzil-i saadet","Peygamberimizin (a.s.m.) mübarek evi, hanesi"
"kadeh","bardak"
"Resul-i Ekrem","Allah'ın en şerefli ve değerli elçisi olan Hz. Muhammed (a.s.m.)"
"aleyhissalâtü vesselâm","Allah'ın salât ve selâmı onun üzerine olsun"
"Ehl-i Suffe","Hz. Peygamberin (a.s.m.) mescidine bitişik odada barınan ve yalnızca İslâmî ilimleri ders almakla meşgul olan Sahabilere verilen isim; bk. Ashâb-ı Suffa"
"ziyade","çok, fazla"
"emr-i Nebevî","Hz. Peygamberin (a.s.m.) emri"
"mütecaviz","aşkın, aşan"
"Ferman","buyurmak, emretmek"
"kadeh","bardak"
"Ehl-i Suffe","Hz. Peygamberin (a.s.m.) mescidine bitişik odada barınan ve yalnızca İslâmî ilimleri ders almakla meşgul olan Sahabilere verilen isim; bk. Ashâb-ı Suffa"
"sâfi","pak, duru, temiz"
"ferman","buyurmak, emretmek"
"ferman","buyurmak, emretmek"
"hak","doğru, gerçek"
"irsal","göndermek"
"Zât-ı Zülcelâl","sonsuz büyüklük ve azamet sahibi olan Zât, Allah"
"kasem","yemin"
"Bismillâh","Allah'ın adıyla"
"hamd","şükür ve övgülerini sunmak"
"bakıye","geri kalan, arta kalan"
"sâfi","pak, duru, temiz"
"hâlis","saf, temiz, katıksız"
"lâtîf","güzel, hoş"
"mu'cize-i bâhire-i bereket","apaçık bereket mu'cizesi"
"hadîs","Peygamber Efendimizin (a.s.m.) mübarek söz, fiil ve hareketi veya onun onayladığı başkasına ait söz, iş veya davranış"
"hıfzına","ezberlemek"
"kat'î","kesin, şüphesiz"
"medrese-i kudsiye-i Ahmediye","Peygamberimizin mukaddes medresesi, okulu"
"Suffe","Hz. Peygamberin (a.s.m.) mescidine bitişik odada barınan ve yalnızca İslâmî ilimleri ders almakla meşgul olan Sahabilere verilen isim; bk. Ashâb-ı Suffa"
"namdar","şan ve şöhret sahibi"
"sadık","doğru söyleyen"
"hafız","ezberleyen kişi"
"şakird","talebe, öğrenci"
"Ebu Hüreyre","Hayber'in fethinden sonra Müslüman olan ve bundan sonra Peygamber Efendimiz'in (a.s.m.) yanından hiç ayrılmayan ve en çok hadis rivayet eden sahabi; bk. Ebu Hüreyre (r.a.)"
"umum","bütün, genel"
"Ehl-i Suffe","Hz. Peygamberin (a.s.m.) mescidine bitişik odada barınan ve yalnızca İslâmî ilimleri ders almakla meşgul olan Sahabilere verilen isim; bk. Ashâb-ı Suffa"
"mânen","mânevî olarak"
"işhad","şahid gösterme"
"umum","bütün, genel"
"ihbar","haber verme"
"tevatür","yalan üzerine birleşmeleri mümkün olmayan bir topluluk tarafından bir hadis-i şerifin aktarılması"
"kat'î","kesin"
"telâkki","kabul etme, anlamak"
"Hazret-i Ebu Hüreyre","Hayber'in fethinden sonra Müslüman olan ve bundan sonra Peygamber Efendimiz'in (a.s.m.) yanından hiç ayrılmayan ve en çok hadis rivayet eden sahabi; bk. Ebu Hüreyre (r.a.)"
"sadık","doğru söyleyen"
"hadîs","Peygamber Efendimizin (a.s.m.) mübarek söz, fiil ve hareketi veya onun onayladığı başkasına ait söz, iş veya davranış"
"vakfeden","adama, tahsis etme"
"hadîs","Peygamber Efendimizin (a.s.m.) mübarek söz, fiil ve hareketi veya onun onayladığı başkasına ait söz, iş veya davranış"
